"linenumber","fec_committee_id","clean_name","tran_id","flag_orgind","recipient","address_one","address_two","city","state","zip","date","amount","purpose","memo_code","memo_text"
"SB17","C00226522","Richard E Neal For Congress Committee","501107171","ORG","Hotel George","15 E St NW",,"Washington","DC","200011501","2023-09-28","700","Fundraiser - Food & Beverage","X","*"
"SB17","C00226522","Richard E Neal For Congress Committee","501106925","ORG","USPS","15 Independence Ave SE",,"Washington","DC","205156005","2023-08-28","91.2","Food & Beverage","X","*"
"SB17","C00226522","Richard E Neal For Congress Committee","501107069","ORG","Starvucks","237 Pennsylvania Ave SE",,"Washington","DC","200031107","2023-08-28","53.14","Food & Beverage","X","*"
"SB17","C00226522","Richard E Neal For Congress Committee","501106846","ORG","Joe's Stone Crab of DC","740 15th St NW",,"Washington","DC","200051019","2023-08-28","3114.6","Fundraiser - Food & Beverage","X","*"
"SB17","C00226522","Richard E Neal For Congress Committee","501106848","ORG","Hotel George","15 E St NW",,"Washington","DC","200011501","2023-08-28","1553.15","Fundraiser - Food & Beverage","X","*"
"SB17","C00226522","Richard E Neal For Congress Committee","501106831","ORG","Hine Restaurant","300 7th St SE",,"Washington","DC","200032504","2023-08-28","376.36","Food & Beverage","X","*"
"SB17","C00226522","Richard E Neal For Congress Committee","501106742","ORG","Bistro Bis","15 E St NW",,"Washington","DC","200011501","2023-08-28","389.05","Fundraiser Food & Beverage","X","*"
"SB17","C00226522","Richard E Neal For Congress Committee","501069818","ORG","Trattoria Alberto","506 8th Steeet SE",,"Washington","DC","20003","2023-07-28","1497.49","Food & Beverage - Officially Connected","X","*"
"SB17","C00226522","Richard E Neal For Congress Committee","501069816","ORG","Starvucks","237 Pennsylvania Ave SE",,"Washington","DC","200031107","2023-07-28","47.46","Food & Beverage","X","*"
"SB17","C00412304","Montanans For Tester","500321012","ORG","Schneider's Liquor","300 Massachusetts Ave NE",,"Washington","DC","200025702","2023-07-26","82.68","Catering/meals","X","*"
"SB17","C00438697","Latta For Congress","BE8BA5821A209498F8CC","ORG","CAPITOL HILL CLUB","300 1ST STREET SE",,"WASHINGTON","DC","200031801","2023-09-19","577.2","MEETING FOOD AND BEVERAGE","X",
"SB17","C00438697","Latta For Congress","BC952E06BC1DF4050BE1","ORG","CAPITOL HILL CLUB","300 1ST STREET SE",,"WASHINGTON","DC","200031801","2023-08-14","274.4","MEETING FOOD AND BEVERAGE","X",
"SB17","C00438697","Latta For Congress","B15D233369232460EA94","ORG","CAPITOL HILL CLUB","300 1ST STREET SE",,"WASHINGTON","DC","200031801","2023-07-13","45","MEETING FOOD AND BEVERAGE","X",
"SB17","C00397505","Moore For Congress","500322642","ORG","Crazy Aunt Helen's","713 8Th St SE",,"Washington","DC","200032802","2023-07-05","294.75","Food and Beverage",,
"SB17","C00397505","Moore For Congress","500326885","ORG","Mi Vida Restaurante","98 District Sq SW",,"Washington","DC","200242491","2023-09-07","485.32","Food and Beverage","X","*"
"SB17","C00397505","Moore For Congress","500326902","ORG","Bullfeathers","410 1St St SE",,"Washington","DC","200031819","2023-09-07","137.7","Food and Beverage","X","*"
"SB17","C00397505","Moore For Congress","500326892","ORG","Bullfeathers","410 1St St SE",,"Washington","DC","200031819","2023-09-07","99.6","Food and Beverage","X","*"
"SB17","C00397505","Moore For Congress","500326907","ORG","Love, Makoto","200 Massachusetts Ave NW",,"Washington","DC","200011429","2023-08-09","184.87","Food and Beverage","X","*"
"SB17","C00397505","Moore For Congress","500326927","ORG","Lardente","200 Massachusetts Ave NW",,"Washington","DC","200011429","2023-08-09","186.24","Food and Beverage","X","*"
"SB17","C00397505","Moore For Congress","500326906","ORG","Centrolina","974 Palmer Aly NW",,"Washington","DC","200014508","2023-08-09","3577.16","Food and Beverage","X","*"
"SB17","C00665638","Young Kim For Congress","B-5878047","ORG","Capitol Hill Club","300 1st Street SE",,"Washington","DC","200031801","2023-09-21","180.63","Food/Beverage","X","MEMO: Subvendor of-Cardmember Services - Elan"
"SB17","C00665638","Young Kim For Congress","B-5878046","ORG","Capitol Hill Club","300 1st Street SE",,"Washington","DC","200031801","2023-09-21","483.6","Food/Beverage","X","MEMO: Subvendor of-Cardmember Services - Elan"
"SB17","C00665638","Young Kim For Congress","B-5782584","ORG","Whole Foods Market","1440 P Street Northwest",,"Washington","DC","20005","2023-07-28","48.54","Food/Beverage","X","MEMO: Subvendor of-Cardmember Services - Elan"
"SB17","C00665638","Young Kim For Congress","B-5782581","ORG","Whole Foods Market","1440 P Street Northwest",,"Washington","DC","20005","2023-07-25","50.6","Food/Beverage","X","MEMO: Subvendor of-Cardmember Services - Elan"
"SB17","C00665638","Young Kim For Congress","B-5782580","ORG","Sanphan Thai Cuisine","653 Pennsylvania Avenue Southeast",,"Washington","DC","20003","2023-07-19","48.24","Food/Beverage","X","MEMO: Subvendor of-Cardmember Services - Elan"
"SB17","C00665638","Young Kim For Congress","B-5782579","ORG","The Pretzel Bakery","257 15th Street Southeast",,"Washington","DC","20003","2023-08-24","231.3","Food/Beverage","X","MEMO: Subvendor of-Cardmember Services - Elan"
"SB17","C00665638","Young Kim For Congress","B-5782578","ORG","Capitol Hill Club","300 1st Street SE",,"Washington","DC","200031801","2023-07-14","237.3","Food/Beverage","X","MEMO: Subvendor of-Cardmember Services - Elan"
"SB17","C00665638","Young Kim For Congress","B-5782577","ORG","Chiko","2029 P Street Northwest",,"Washington","DC","20036","2023-07-14","855.85","Food/Beverage","X","MEMO: Subvendor of-Cardmember Services - Elan"
"SB17","C00665638","Young Kim For Congress","B-5782575","ORG","Bombay Club","815 Connecticut Avenue Northwest",,"Washington","DC","20006","2023-07-12","1444.08","Food/Beverage","X","MEMO: Subvendor of-Cardmember Services - Elan"
"SB17","C00665638","Young Kim For Congress","B-5782574","ORG","Paraiso","1101 Pennsylvania Avenue Southeast",,"Washington","DC","20003","2023-07-12","32.95","Food/Beverage","X","MEMO: Subvendor of-Cardmember Services - Elan"
"SB17","C00665638","Young Kim For Congress","B-5597736","ORG","Bombay Club","815 Connecticut Avenue Northwest",,"Washington","DC","20006","2023-07-24","750","Food/Beverage","X","MEMO: Subvendor of-Cardmember Services - Elan"
"SB17","C00665638","Young Kim For Congress","B-5597732","ORG","Paraiso","1101 Pennsylvania Avenue Southeast",,"Washington","DC","20003","2023-07-24","36.25","Food/Beverage","X","MEMO: Subvendor of-Cardmember Services - Elan"
"SB17","C00665638","Young Kim For Congress","B-5597731","ORG","Chiko","2029 P Street Northwest",,"Washington","DC","20036","2023-07-24","401.28","Food/Beverage","X","MEMO: Subvendor of-Cardmember Services - Elan"
"SB17","C00665638","Young Kim For Congress","B-5597727","ORG","Capitol Hill Club","300 1st Street SE",,"Washington","DC","200031801","2023-07-24","297.21","Food/Beverage","X","MEMO: Subvendor of-Cardmember Services - Elan"
"SB17","C00661868","Van Drew For Congress","SB17.237792","ORG","CAPITOL HILL CLUB","300 FIRST ST SE",,"WASHINGTON","DC","20003","2023-08-11","77","AMEX PMT [SB17.237626]: MEETING EXPENSE: MEALS","X",
"SB17","C00412304","Montanans For Tester","500320980","ORG","Charlie Palmer Steak","101 Constitution Ave NW",,"Washington","DC","200012133","2023-07-26","757.98","Catering/meals","X","*"
"SB17","C00412304","Montanans For Tester","500320947","ORG","US Senate Catering","US CAPITOL",,"Washington","DC","205100001","2023-07-26","187","Catering/meals-Officially connected","X","*"
"SB17","C00412304","Montanans For Tester","500320951","ORG","US Senate Restaurants","US Capitol Building Room S-110",,"Washington","DC","205100001","2023-07-26","24","Catering/meals-Officially connected","X","*"
"SB17","C00412304","Montanans For Tester","500320952","ORG","US Senate Restaurants","US Capitol Building Room S-110",,"Washington","DC","205100001","2023-07-26","27.6","Catering/meals-Officially connected","X","*"
"SB17","C00412304","Montanans For Tester","500320953","ORG","US Senate Restaurants","US Capitol Building Room S-110",,"Washington","DC","205100001","2023-07-26","246.34","Catering/meals-Officially connected","X","*"
"SB17","C00412304","Montanans For Tester","500320960","ORG","US Senate Restaurants","US Capitol Building Room S-110",,"Washington","DC","205100001","2023-07-26","201.33","Catering/meals-Officially connected","X","*"
"SB17","C00412304","Montanans For Tester","500320963","ORG","US Senate Restaurants","US Capitol Building Room S-110",,"Washington","DC","205100001","2023-07-26","161","Catering/meals-Officially connected","X","*"
"SB17","C00412304","Montanans For Tester","500320966","ORG","US Senate Restaurants","US Capitol Building Room S-110",,"Washington","DC","205100001","2023-07-26","201.33","Catering/meals-Officially connected","X","*"
"SB17","C00412304","Montanans For Tester","500320967","ORG","US Senate Restaurants","US Capitol Building Room S-110",,"Washington","DC","205100001","2023-07-26","55.2","Catering/meals-Officially connected","X","*"
"SB17","C00412304","Montanans For Tester","500320972","ORG","US Senate Restaurants","US Capitol Building Room S-110",,"Washington","DC","205100001","2023-07-26","201.4","Catering/meals-Officially connected","X","*"
"SB17","C00412304","Montanans For Tester","500320974","ORG","US Senate Restaurants","US Capitol Building Room S-110",,"Washington","DC","205100001","2023-07-26","252","Catering/meals-Officially connected","X","*"
"SB17","C00412304","Montanans For Tester","500320979","ORG","US Senate Restaurants","US Capitol Building Room S-110",,"Washington","DC","205100001","2023-07-26","201.33","Catering/meals-Officially connected","X","*"
"SB17","C00412304","Montanans For Tester","500321000","ORG","Bistro Cacao","320 Massachusetts Ave NE",,"Washington","DC","200025702","2023-07-26","200","Catering/meals","X","*"
"SB17","C00412304","Montanans For Tester","500321005","ORG","Bistro Cacao","320 Massachusetts Ave NE",,"Washington","DC","200025702","2023-07-26","1716","Catering/meals","X","*"
"SB17","C00412304","Montanans For Tester","500320995","ORG","Charlie Palmer Steak","101 Constitution Ave NW",,"Washington","DC","200012133","2023-07-26","750","Catering/meals","X","*"
"SB17","C00412304","Montanans For Tester","500320985","ORG","Le Pain Quotidien","800 17Th St NW",,"Washington","DC","200063962","2023-07-26","471.6","Catering/meals","X","*"
"SB17","C00412304","Montanans For Tester","500320986","ORG","Schneider's Liquor","300 Massachusetts Ave NE",,"Washington","DC","200025702","2023-07-26","16.81","Catering/meals","X","*"
"SB17","C00226522","Richard E Neal For Congress Committee","501069803","ORG","Hotel George","15 E St NW",,"Washington","DC","200011501","2023-07-28","2778.65","Fundraiser - Room, Food, Beverage","X","*"
"SB17","C00397505","Moore For Congress","500325485","ORG","Schneider's Of Capitol Hill","300 Massachusetts Ave NE",,"Washington","DC","200025702","2023-09-11","260.13","Food and Beverage","X","*"
"SB17","C00397505","Moore For Congress","500325468","ORG","RPM Italian","650 K St NW",,"Washington","DC","200011341","2023-09-12","300","Food and Beverage",,
"SB17","C00397505","Moore For Congress","500323272","ORG","National Democratic Club","30 Ivy St SE",,"Washington","DC","200034006","2023-08-30","10","Food and Beverage",,
"SB17","C00397505","Moore For Congress","500323271","ORG","National Democratic Club","30 Ivy St SE",,"Washington","DC","200034006","2023-08-30","65","Food and Beverage",,
"SB17","C00397505","Moore For Congress","500322626","ORG","National Democratic Club","30 Ivy St SE",,"Washington","DC","200034006","2023-08-03","10","Food and Beverage",,
"SB17","C00397505","Moore For Congress","500322622","ORG","National Democratic Club","30 Ivy St SE",,"Washington","DC","200034006","2023-07-05","10","Food and Beverage",,
"SB17","C00397505","Moore For Congress","500322621","ORG","National Democratic Club","30 Ivy St SE",,"Washington","DC","200034006","2023-07-05","1612.8","Food and Beverage",,
"SB17","C00661868","Van Drew For Congress","SB17.237709","ORG","THE PRIME RIB","2020 K ST NW",,"WASHINGTON","DC","20006","2023-06-12","69.5","AMEX PMT [SB17.237461]: MEETING EXPENSE: MEALS","X",
"SB17","C00443218","Wicker For Senate","B29A0898F8B604CCE9A4","ORG","United States Senate Restaurant","United States Capitol Building Rm",,"Washington","DC","205100001","2023-07-06","863.3","Meals","X",
"SB17","C00412304","Montanans For Tester","500325765","ORG","Le Pain Quotidien","800 17Th St NW",,"Washington","DC","200063962","2023-09-15","418.2","Catering/meals","X","*"
"SB17","C00412304","Montanans For Tester","500325688","ORG","US Senate Catering","US CAPITOL",,"Washington","DC","205100001","2023-09-05","201.33","Catering/meals-Officially connected","X","*"
"SB17","C00412304","Montanans For Tester","500325689","ORG","US Senate Catering","US CAPITOL",,"Washington","DC","205100001","2023-09-05","47","Catering/meals-Officially connected","X","*"
"SB17","C00412304","Montanans For Tester","500325701","ORG","US Senate Catering","US CAPITOL",,"Washington","DC","205100001","2023-09-05","631.6","Catering/meals-Officially connected","X","*"
"SB17","C00412304","Montanans For Tester","500325766","ORG","Bistro Cacao","320 Massachusetts Ave NE",,"Washington","DC","200025702","2023-09-15","150","Catering/meals","X","*"
"SB17","C00412304","Montanans For Tester","500325767","ORG","Bistro Cacao","320 Massachusetts Ave NE",,"Washington","DC","200025702","2023-09-15","3041.46","Catering/meals","X","*"
"SB17","C00412304","Montanans For Tester","500325774","ORG","Occasions Caterers","655 Taylor St NE",,"Washington","DC","200172063","2023-09-27","721.6","Catering/meals",,
"SB17","C00443218","Wicker For Senate","BD7877B59396D450784F","ORG","The Monocle Restaurant","107 D St NE",,"Washington","DC","200025657","2023-07-06","150","Catering-Food and Beverage","X",
"SB17","C00443218","Wicker For Senate","BBA5D9E39E81D4BDE94C","ORG","The Monocle Restaurant","107 D St NE",,"Washington","DC","200025657","2023-08-01","778","Catering-Food and Beverage","X",
"SB17","C00443218","Wicker For Senate","B710A61A6DB7B4C1AAE3","ORG","United States Senate Restaurant","United States Capitol Building Rm",,"Washington","DC","205100001","2023-08-01","1824.4","Meals","X",
"SB17","C00303305","Pete Sessions For Congress","BD695B1ED538A42BFBE1","ORG","Capitol Hill Club","300  1st Street SE",,"Washington","DC","200031801","2023-09-07","599.57","Meal Expenses",,
"SB17","C00303305","Pete Sessions For Congress","B15E8403FA0E1459894A","ORG","Ocean Prime","1341 G St. NW",,"Washington","DC","20005","2023-06-12","1386.2","Event Meal Expense","X",
"SB17","C00303305","Pete Sessions For Congress","B2077B22B0FC84BFFA68","ORG","Capitol Hill Club","300  1st Street SE",,"Washington","DC","200031801","2023-07-19","150.8","Meal Expenses",,
"SB17","C00303305","Pete Sessions For Congress","BAC47199002AC4214A20","ORG","Chipotle","1001 Pennsylvania Avenue NW",,"Washington","DC","200042505","2023-06-01","98.67","Meal Expense","X",
"SB17","C00303305","Pete Sessions For Congress","B313E4569FAC34871AC5","ORG","We the Pizza","305  Pennsylvania Avenue SE",,"Washington","DC","200031148","2023-06-08","177.16","Meal Expense","X",
"SB17","C00303305","Pete Sessions For Congress","B4DE12EC94C124BCDB73","ORG","Sonoma Restaurant","223 Pennsylvania Avenue SE",,"Washington","DC","200031107","2023-06-27","447.8","Fundraising Meal Expense","X",
"SB17","C00809426","Desposito For New York","BBB19EE58238445308AA","ORG","BOBBY VAN'S GRILL","1201 NEW YORK AVE NW",,"WASHINGTON","DC","200053917","2023-05-17","267.8","FOOD AND BEVERAGE","X",
"SB17","C00809426","Desposito For New York","BB68AD5250CD74F20831","ORG","BAR DECO","717 6TH ST NW",,"WASHINGTON","DC","200013703","2023-02-25","269.1","FOOD AND BEVERAGE","X",
"SB17","C00809426","Desposito For New York","B767765BF07BF41DE86D","ORG","CAPITOL HILL CLUB","300 1ST ST SE,",,"WASHINGTON","DC","200031801","2023-02-15","127.43","FOOD AND BEVERAGE","X",
"SB17","C00809426","Desposito For New York","B61AC1F057FF742D1B4C","ORG","RPM ITALIAN DC","650 K ST NW",,"WASHINGTON","DC","200011341","2023-02-06","458.62","FOOD AND BEVERAGE","X",
"SB17","C00809426","Desposito For New York","BC1B6C8EFEF5F4C88A23","ORG","BISTRO CACAO","316 MASSACHUSETTS AVE NE",,"WASHINGTON","DC","200025702","2023-04-17","124.43","FOOD AND BEVERAGE","X",
"SB17","C00809426","Desposito For New York","B788A3980F5474EBB90A","ORG","BISTRO CACAO","316 MASSACHUSETTS AVE NE",,"WASHINGTON","DC","200025702","2023-04-17","92.99","FOOD AND BEVERAGE","X",
"SB17","C00809426","Desposito For New York","B7B474E20E9D44758979","ORG","BOBBY VAN'S GRILL","1201 NEW YORK AVE NW",,"WASHINGTON","DC","200053917","2023-05-16","935.4","FOOD AND BEVERAGE","X",
"SB17","C00809426","Desposito For New York","B89B71839FF5D4362AB1","ORG","CAPITOL HILL CLUB","300 1ST ST SE,",,"WASHINGTON","DC","200031801","2023-04-14","171.25","FOOD AND BEVERAGE","X",
"SB17","C00809426","Desposito For New York","B1D4939532148447D8BD","ORG","CAPITOL HILL CLUB","300 1ST ST SE,",,"WASHINGTON","DC","200031801","2023-05-15","97.8","FOOD AND BEVERAGE","X",
"SB17","C00809426","Desposito For New York","BC237FFDA69604D6CBBB","ORG","RAPPAHANNOCK OYSTER","1150 MAINE AVE SW",,"WASHINGTON","DC","200242417","2023-05-31","248","FOOD AND BEVERAGE","X",
"SB17","C00809426","Desposito For New York","B35AC8869E7BF47D19E9","ORG","CAPITOL HILL CLUB","300 1ST ST SE,",,"WASHINGTON","DC","200031801","2023-05-16","65","FOOD AND BEVERAGE",,
"SB17","C00809426","Desposito For New York","BF163B2E45FA24710A19","ORG","WALTERS SPORT BAR","10 N ST SE",,"WASHINGTON","DC","20024","2023-05-12","206.42","INDUCTION EVENT FOOD AND BEVERAGE","X",
"SB17","C00809426","Desposito For New York","B1005E0BFF83C4673A37","ORG","JOES STONE CRAB","750 15TH ST NW",,"WASHINGTON","DC","200051018","2023-04-24","427.2","FOOD AND BEVERAGE","X",
"SB17","C00809426","Desposito For New York","BB9102140326847E79BB","ORG","SCARLET OAK","1101 30TH ST NW",,"WASHINGTON","DC","200073708","2023-04-20","315.1","FOOD AND BEVERAGE","X",
"SB17","C00809426","Desposito For New York","BE61D87AF53AF4C81BE2","ORG","CAPITOL HILL CLUB","300 1ST ST SE,",,"WASHINGTON","DC","200031801","2023-06-16","231.66","FOOD AND BEVERAGE",,
"SB17","C00809426","Desposito For New York","B9FC6215518E642B9869","ORG","CAPITOL HILL CLUB","300 1ST ST SE,",,"WASHINGTON","DC","200031801","2023-04-18","179.08","FOOD AND BEVERAGE",,
"SB17","C00809426","Desposito For New York","B8519FA2442C14E7F87A","ORG","CAPITOL HILL CLUB","300 1ST ST SE,",,"WASHINGTON","DC","200031801","2023-08-11","455","FOOD AND BEVERAGE","X",
"SB17","C00809426","Desposito For New York","BAFA4C92755044998BAF","ORG","SILVER DINER","1250 HALF ST SE",,"WASHINGTON","DC","200033665","2023-07-20","127.02","FOOD AND BEVERAGE","X",
