linenumber,fec_committee_id,transaction_id,entity_type,organization_name,last_name,first_name,middle_name,prefix,suffix,street_1,street_2,city,state,zip_code,election_code,date,amount,purpose,memo_code,memo_text,cycle,candidate
SB17,C00840017,500557181,ORG,Google,NA,NA,NA,NA,NA,1600 Amphitheatre Pkwy,NA,Mountain View,CA,940431351,NA,2023-10-01,614.38,Email Services,X,*,2024,Alsobrooks
SB17,C00840017,500552813,ORG,Gusto,NA,NA,NA,NA,NA,525 20Th St,NA,San Francisco,CA,941074345,NA,2023-11-02,607.06,Payroll Taxes,NA,NA,2024,Alsobrooks
SB17,C00840017,500631672,COM,Talbot County Democratic Central Committee,NA,NA,NA,NA,NA,PO Box 81,NA,Easton,MD,216018900,NA,2023-10-19,600,Event Tickets,X,*,2024,Alsobrooks
SB17,C00840017,500506142,ORG,Google,NA,NA,NA,NA,NA,1600 Amphitheatre Pkwy,NA,Mountain View,CA,940431351,NA,2023-10-16,596.02,Email Services,X,*,2024,Alsobrooks
SB17,C00840017,500590770,ORG,Gusto,NA,NA,NA,NA,NA,525 20Th St,NA,San Francisco,CA,941074345,NA,2023-11-16,574.29,Payroll Taxes,NA,NA,2024,Alsobrooks
SB17,C00840017,500592855,ORG,The Office Of Bruce Bereano,NA,NA,NA,NA,NA,191 Duke Of Gloucester St,NA,Annapolis,MD,214012519,NA,2023-11-07,573.16,Event Tickets,X,*,2024,Alsobrooks
SB17,C00840017,500557185,ORG,Hotels.Com,NA,NA,NA,NA,NA,333 108Th Ave NE,NA,Bellevue,WA,980045703,NA,2023-10-20,562.77,Lodging,X,*,2024,Alsobrooks
SB17,C00840017,500484456,ORG,ActBlue Technical Services,NA,NA,NA,NA,NA,366 Summer St,NA,Somerville,MA,021443132,NA,2023-10-01,558.63,Credit Card Fees,NA,NA,2024,Alsobrooks
SB17,C00840017,500595330,ORG,Gusto,NA,NA,NA,NA,NA,525 20Th St,NA,San Francisco,CA,941074345,NA,2023-11-30,541.72,Payroll Taxes,NA,NA,2024,Alsobrooks
SB17,C00840017,4221630I,IND,NA,Crutchfield,Charlotte,NA,NA,NA,13207 Osterport Dr,NA,Silver Spring,MD,209065912,NA,2023-10-08,538.64,Catering,NA,* In-Kind Received,2024,Alsobrooks
SB17,C00840017,500506132,ORG,Cava,NA,NA,NA,NA,NA,9140 Woodmore Center Dr,NA,Lanham,MD,207061653,NA,2023-10-16,537.53,Catering,X,*,2024,Alsobrooks
SB17,C00840017,500557227,ORG,United States Postal Service,NA,NA,NA,NA,NA,9801 Apollo Dr,NA,Upper Marlboro,MD,207749997,NA,2023-10-12,528,Postage,X,*,2024,Alsobrooks
SB17,C00840017,500552809,ORG,Bay Point Insurance LLC,NA,NA,NA,NA,NA,2101 Basil Hall Ln,NA,Gambrills,MD,210542142,NA,2023-11-02,523.75,Insurance,NA,NA,2024,Alsobrooks
SB17,C00840017,500557207,ORG,Moxy NYC Times Square,NA,NA,NA,NA,NA,485 Fashion Ave,NA,New York,NY,100186804,NA,2023-10-06,516.48,Lodging,X,*,2024,Alsobrooks
SB17,C00840017,500610260,IND,NA,Butler,Sloane,NA,NA,NA,1101 Mercantile Ln,Ste 100,Upper Marlboro,MD,207745360,NA,2023-12-14,513.06,Salary,X,*,2024,Alsobrooks
SB20A,C00840017,500505848,IND,NA,Wright,Vennard,NA,NA,NA,6307 Hickory Bnd,NA,Clinton,MD,207359588,NA,2023-10-13,510,Contribution Refund,NA,NA,2024,Alsobrooks
SB17,C00840017,500484453,IND,NA,Butler,Sloane,NA,NA,NA,1101 Mercantile Ln,Ste 100,Upper Marlboro,MD,207745360,NA,2023-10-05,507.03,Salary,X,*,2024,Alsobrooks
SB17,C00840017,500590820,IND,NA,Golwas,Payton,NA,NA,NA,1100 Mercantile Ln,Ste 100,Upper Marlboro,MD,207745380,NA,2023-11-16,501.34,Salary,X,*,2024,Alsobrooks
SB17,C00840017,500610254,IND,NA,Golwas,Payton,NA,NA,NA,1100 Mercantile Ln,Ste 100,Upper Marlboro,MD,207745380,NA,2023-12-28,501.34,Salary,X,*,2024,Alsobrooks
SB17,C00840017,500511823,IND,NA,Butler,Sloane,NA,NA,NA,1101 Mercantile Ln,Ste 100,Upper Marlboro,MD,207745360,NA,2023-10-19,501.15,Salary,X,*,2024,Alsobrooks
SB17,C00840017,500557154,ORG,All Stage & Sound,NA,NA,NA,NA,NA,21500 Laytonsville Rd,NA,Gaithersburg,MD,208821624,NA,2023-10-23,500,Event Production,X,*,2024,Alsobrooks
SB20A,C00840017,500590760,IND,NA,D'Agostino,Lea,NA,NA,NA,2084 Ridge Dr,NA,Los Angeles,CA,900491152,NA,2023-11-15,500,Contribution Refund,NA,NA,2024,Alsobrooks
SB17,C00840017,500631141,ORG,Montgomery County,NA,NA,NA,NA,NA,101 Monroe St,Fl 2,Rockville,MD,208502503,NA,2023-12-15,500,Site Rental,X,*,2024,Alsobrooks
SB17,C00840017,500592853,ORG,Federal Media Solutions,NA,NA,NA,NA,NA,157 Fleet St,NA,Oxon Hill,MD,207451586,NA,2023-11-07,500,Audio Equipment Rental,X,*,2024,Alsobrooks
SB20A,C00840017,500590761,IND,NA,Katzin,Phyllis,NA,NA,NA,137 S Swall Dr,NA,Beverly Hills,CA,902112610,NA,2023-11-15,500,Contribution Refund,NA,NA,2024,Alsobrooks
SB20A,C00840017,500505878,IND,NA,Wash,Anthony,Lamont,NA,NA,4649 Nannie Helen Burroughs Ave NE,NA,Washington,DC,200193662,NA,2023-10-15,500,Contribution Refund,NA,NA,2024,Alsobrooks
SB21,C00840017,500552811,ORG,Emerge Maryland,NA,NA,NA,NA,NA,PO Box 185,NA,Monrovia,MD,217700185,NA,2023-11-02,500,Non-Federal Contribution,NA,NA,2024,Alsobrooks
SB17,C00840017,4221631I,IND,NA,Powell,Angela,R,NA,NA,12801 Penny Ln,NA,Silver Spring,MD,209047127,NA,2023-10-08,500,Catering,NA,* In-Kind Received,2024,Alsobrooks
SB17,C00840017,4371597I,IND,NA,Parker,Pearl,NA,NA,NA,17817 Hazelcrest Dr,NA,Gaithersburg,MD,208773759,NA,2023-10-08,500,Catering,NA,* In-Kind Received,2024,Alsobrooks
SB17,C00840017,4223445I,IND,NA,Massey-Ball,Marilyn,NA,NA,NA,6021 Riggs Rd,NA,Gaithersburg,MD,208821831,NA,2023-10-13,500,Catering,NA,* In-Kind Received,2024,Alsobrooks
SB17,C00840017,4530575I,IND,NA,Cyrus,Allora,Goode,NA,NA,1816 Chapel Hill Rd,NA,Silver Spring,MD,209061113,NA,2023-10-26,500,Catering,NA,* In-Kind Received,2024,Alsobrooks
SB17,C00840017,500595326,ORG,Amalgamated Bank,NA,NA,NA,NA,NA,1825 K St NW,NA,Washington,DC,200061202,NA,2023-11-29,497.43,Bank Fee,NA,NA,2024,Alsobrooks
SB17,C00840017,500552805,IND,NA,Butler,Sloane,NA,NA,NA,1101 Mercantile Ln,Ste 100,Upper Marlboro,MD,207745360,NA,2023-11-02,492.27,Salary,X,*,2024,Alsobrooks
SB17,C00840017,500595315,IND,NA,Golwas,Payton,NA,NA,NA,1100 Mercantile Ln,Ste 100,Upper Marlboro,MD,207745380,NA,2023-11-30,490.29,Salary,X,*,2024,Alsobrooks
SB17,C00840017,500552806,IND,NA,Golwas,Payton,NA,NA,NA,1100 Mercantile Ln,Ste 100,Upper Marlboro,MD,207745380,NA,2023-11-02,490.29,Salary,X,*,2024,Alsobrooks
SB17,C00840017,500484455,IND,NA,Golwas,Payton,NA,NA,NA,1100 Mercantile Ln,Ste 100,Upper Marlboro,MD,207745380,NA,2023-10-05,482.59,Salary,X,*,2024,Alsobrooks
SB17,C00840017,500511824,IND,NA,Golwas,Payton,NA,NA,NA,1100 Mercantile Ln,Ste 100,Upper Marlboro,MD,207745380,NA,2023-10-19,482.59,Salary,X,*,2024,Alsobrooks
SB17,C00840017,500557173,ORG,Docusign,NA,NA,NA,NA,NA,999 3Rd Ave,Ste 1700,Seattle,WA,981041168,NA,2023-10-23,480,Software Rental,X,*,2024,Alsobrooks
SB21,C00840017,500557198,PTY,DEMOCRATIC STATE CENTRAL COMMITTEE OF MARYLAND,NA,NA,NA,NA,NA,275 West St,Ste 70,Annapolis,MD,214013464,NA,2023-09-30,480,Contribution. 11/6/2023 American Express credit card item,X,* Contribution. 11/6/2023 American Express credit card item,2024,Alsobrooks
SB17,C00840017,500532758,ORG,Amalgamated Bank,NA,NA,NA,NA,NA,1825 K St NW,NA,Washington,DC,200061202,NA,2023-10-27,479.56,Bank Fee,NA,NA,2024,Alsobrooks
SB17,C00840017,500557171,ORG,Comcast,NA,NA,NA,NA,NA,8031 Corporate Dr,NA,Nottingham,MD,212364986,NA,2023-10-08,473.57,Utilities,X,*,2024,Alsobrooks
SB17,C00840017,500610255,IND,NA,Golwas,Payton,NA,NA,NA,1100 Mercantile Ln,Ste 100,Upper Marlboro,MD,207745380,NA,2023-12-14,473.21,Salary,X,*,2024,Alsobrooks
SB17,C00840017,500605902,ORG,Delta Airlines,NA,NA,NA,NA,NA,1030 Delta Blvd,NA,Atlanta,GA,303541989,NA,2023-12-15,467.8,Air Travel,X,*,2024,Alsobrooks
SB17,C00840017,500557225,ORG,United States Postal Service,NA,NA,NA,NA,NA,9801 Apollo Dr,NA,Upper Marlboro,MD,207749997,NA,2023-10-12,462,Postage,X,*,2024,Alsobrooks
SB17,C00840017,500590819,IND,NA,Butler,Sloane,NA,NA,NA,1101 Mercantile Ln,Ste 100,Upper Marlboro,MD,207745360,NA,2023-11-16,457.7,Salary,X,*,2024,Alsobrooks
SB17,C00840017,500610138,ORG,Gusto,NA,NA,NA,NA,NA,525 20Th St,NA,San Francisco,CA,941074345,NA,2023-12-14,455.04,Payroll Taxes,NA,NA,2024,Alsobrooks
SB17,C00840017,500506126,ORG,American Airlines,NA,NA,NA,NA,NA,1 Skyview Dr,NA,Fort Worth,TX,761551801,NA,2023-10-16,452.9,Air Travel,X,*,2024,Alsobrooks
SB17,C00840017,500605909,ORG,Hyatt Regency Atlanta,NA,NA,NA,NA,NA,265 Peachtree St NE,NA,Atlanta,GA,303031204,NA,2023-12-15,452.84,Lodging,X,*,2024,Alsobrooks
SB17,C00840017,500610141,ORG,Gusto,NA,NA,NA,NA,NA,525 20Th St,NA,San Francisco,CA,941074345,NA,2023-12-28,433.09,Payroll Taxes,NA,NA,2024,Alsobrooks
SB17,C00840017,500596910,IND,NA,Winfield,Rachel,NA,NA,NA,1101 Mercantile Ln,Ste 100,Upper Marlboro,MD,207745360,NA,2023-12-08,432,Salary,X,*,2024,Alsobrooks
SB17,C00840017,500557243,ORG,Frameshot,NA,NA,NA,NA,NA,4005 Wisconsin Ave NW,Unit 9816,Washington,DC,200167748,NA,2023-11-07,421.74,Printing,NA,NA,2024,Alsobrooks
SB17,C00840017,500605899,ORG,Comcast,NA,NA,NA,NA,NA,8031 Corporate Dr,NA,Nottingham,MD,212364986,NA,2023-12-15,419.43,Utilities,X,*,2024,Alsobrooks
SB17,C00840017,500506160,ORG,United Airlines,NA,NA,NA,NA,NA,233 S Wacker Dr,NA,Chicago,IL,606067147,NA,2023-10-16,410.75,Air Travel,X,*,2024,Alsobrooks
SB17,C00840017,500590771,ORG,Gusto,NA,NA,NA,NA,NA,525 20Th St,NA,San Francisco,CA,941074345,NA,2023-11-17,406.14,Payroll Taxes,NA,NA,2024,Alsobrooks
SB20C,C00840017,500484429,COM,Teamsters Local 922,NA,NA,NA,NA,NA,2120 Bladensburg Rd NE,NA,Washington,DC,200181440,NA,2023-10-09,400,Contribution Refund,NA,NA,2024,Alsobrooks
SB17,C00840017,500505869,ORG,Verizon,NA,NA,NA,NA,NA,1300 I St NW,NA,Washington,DC,200053314,NA,2023-10-11,400,Site Rental,NA,NA,2024,Alsobrooks
SB17,C00840017,500557235,IND,NA,Riley,Reginald,NA,NA,NA,234 Persimmon Cir,NA,Reisterstown,MD,211366464,NA,2023-11-06,400,Travel Coordinator,NA,NA,2024,Alsobrooks
SB17,C00840017,4760460I,IND,NA,Livingston,Scott,NA,NA,NA,3606 Thornapple St,NA,Chevy Chase,MD,208154114,NA,2023-10-15,399.96,Catering,X,* In-Kind Received,2024,Alsobrooks
SB17,C00840017,4760841I,IND,NA,Rozner,Joel,D,NA,Esq,659 Santa Maria Ln,NA,Davidsonville,MD,210351329,NA,2023-10-15,399.96,Catering,X,* In-Kind Received,2024,Alsobrooks
SB17,C00840017,4760843I,IND,NA,Johansen,Michael,V,NA,NA,225 Duke Of Gloucester St,NA,Annapolis,MD,214012506,NA,2023-10-15,399.95,Catering,X,* In-Kind Received,2024,Alsobrooks
SB17,C00840017,4760846I,IND,NA,Bruce,Celeste,NA,NA,NA,6101 Beech Ave,NA,Bethesda,MD,208173427,NA,2023-10-15,399.95,Catering,X,* In-Kind Received,2024,Alsobrooks
SB17,C00840017,5285055I,IND,NA,Seymour,Kimberly,P,NA,NA,PO Box 1725,NA,Bowie,MD,207171725,NA,2023-11-28,398.3,Catering / Event Performance,NA,* In-Kind Received,2024,Alsobrooks
SB17,C00840017,500506163,ORG,United States Postal Service,NA,NA,NA,NA,NA,9801 Apollo Dr,NA,Upper Marlboro,MD,207749997,NA,2023-10-16,396,Postage,X,*,2024,Alsobrooks
SB17,C00840017,500506139,ORG,Delta Airlines,NA,NA,NA,NA,NA,1030 Delta Blvd,NA,Atlanta,GA,303541989,NA,2023-10-16,392.8,Air Travel,X,*,2024,Alsobrooks
SB17,C00840017,500595314,IND,NA,Butler,Sloane,NA,NA,NA,1101 Mercantile Ln,Ste 100,Upper Marlboro,MD,207745360,NA,2023-11-30,391.59,Salary,X,*,2024,Alsobrooks
SB17,C00840017,500557218,ORG,Phil Sardi's Catering,NA,NA,NA,NA,NA,5005 Garrett Ave,NA,Beltsville,MD,207051926,NA,2023-09-26,390.4,Catering,X,*,2024,Alsobrooks
SB17,C00840017,500605903,ORG,Delta Airlines,NA,NA,NA,NA,NA,1030 Delta Blvd,NA,Atlanta,GA,303541989,NA,2023-12-15,388.9,Air Travel,X,*,2024,Alsobrooks
SB17,C00840017,500595302,ORG,Congressional Country Club,NA,NA,NA,NA,NA,8500 River Rd,NA,Bethesda,MD,208172635,NA,2023-12-04,386.06,Site Rental / Catering,X,*,2024,Alsobrooks
SB17,C00840017,500595301,ORG,Congressional Country Club,NA,NA,NA,NA,NA,8500 River Rd,NA,Bethesda,MD,208172635,NA,2023-12-04,386.06,Site Rental / Catering,X,*,2024,Alsobrooks
SB17,C00840017,500557201,ORG,Monte Carlo Boardwalk,NA,NA,NA,NA,NA,1101 Atlantic Ave,NA,Ocean City,MD,218426692,NA,2023-10-19,382.98,Lodging,X,*,2024,Alsobrooks
SB17,C00840017,500505817,ORG,American Express,NA,NA,NA,NA,NA,200 Vesey St,NA,New York,NY,102851000,NA,2023-10-16,382.77,Credit Card Payment - See Below if Itemized,NA,NA,2024,Alsobrooks
SB17,C00840017,500557157,ORG,Amazon,NA,NA,NA,NA,NA,410 Terry Ave N,NA,Seattle,WA,981095210,NA,2023-10-17,381.3,Office Supplies,X,*,2024,Alsobrooks
SB17,C00840017,500610244,IND,NA,Sanders,Hannah,NA,NA,NA,1100 Mercantile Ln,Ste 100,Upper Marlboro,MD,207745380,NA,2023-12-14,378.07,Salary,X,*,2024,Alsobrooks
SB17,C00840017,500506138,ORG,Comcast,NA,NA,NA,NA,NA,8031 Corporate Dr,NA,Nottingham,MD,212364986,NA,2023-10-16,375.58,Utilities,X,*,2024,Alsobrooks
SB17,C00840017,500592856,ORG,Montgomery County,NA,NA,NA,NA,NA,101 Monroe St,Fl 2,Rockville,MD,208502503,NA,2023-11-07,360,Site Rental,X,*,2024,Alsobrooks
SB17,C00840017,500591331,ORG,Democracy Engine,NA,NA,NA,NA,NA,2125 14Th St NW,Apt 101W,Washington,DC,200094497,NA,2023-11-22,337.5,Credit Card Fees,NA,NA,2024,Alsobrooks
SB17,C00840017,500605895,ORG,Avis Budget,NA,NA,NA,NA,NA,300 Centre Pointe Dr,NA,Virginia Beach,VA,234624415,NA,2023-12-15,337.33,Auto Travel,X,*,2024,Alsobrooks
SB17,C00840017,500484461,ORG,Gusto,NA,NA,NA,NA,NA,525 20Th St,NA,San Francisco,CA,941074345,NA,2023-10-05,337.26,Payroll Taxes,NA,NA,2024,Alsobrooks
SB17,C00840017,500511828,ORG,Gusto,NA,NA,NA,NA,NA,525 20Th St,NA,San Francisco,CA,941074345,NA,2023-10-19,334.58,Payroll Taxes,NA,NA,2024,Alsobrooks
SB17,C00840017,500605911,ORG,Hyatt Regency Chesapeake Bay,NA,NA,NA,NA,NA,100 Heron Blvd,NA,Cambridge,MD,216133420,NA,2023-12-15,332.88,Lodging,X,*,2024,Alsobrooks
SB17,C00840017,500605910,ORG,Hyatt Regency Atlanta,NA,NA,NA,NA,NA,265 Peachtree St NE,NA,Atlanta,GA,303031204,NA,2023-12-15,331.28,Lodging,X,*,2024,Alsobrooks
SB17,C00840017,500557163,ORG,Amtrak,NA,NA,NA,NA,NA,1 Massachusetts Ave NW,Fl 4WEST,Washington,DC,200011401,NA,2023-10-05,315,Train Travel,X,*,2024,Alsobrooks
SB17,C00840017,500590764,ORG,Costco,NA,NA,NA,NA,NA,2400 Five Lees Ln,NA,Glenarden,MD,207061617,NA,2023-11-14,313.92,Office Supplies,X,*,2024,Alsobrooks
SB17,C00840017,500557169,ORG,Clipbook,NA,NA,NA,NA,NA,800 P St NW,Unit 703,Washington,DC,200013382,NA,2023-10-14,295,Software Rental,X,*,2024,Alsobrooks
SB17,C00840017,500605898,ORG,Clipbook,NA,NA,NA,NA,NA,800 P St NW,Unit 703,Washington,DC,200013382,NA,2023-12-15,295,Software Rental,X,*,2024,Alsobrooks
SB17,C00840017,500506133,ORG,Clipbook,NA,NA,NA,NA,NA,800 P St NW,Unit 703,Washington,DC,200013382,NA,2023-10-16,295,Software Rental,X,*,2024,Alsobrooks
SB17,C00840017,500610261,ORG,Amalgamated Bank,NA,NA,NA,NA,NA,1825 K St NW,NA,Washington,DC,200061202,NA,2023-12-29,292.64,Bank Fee,NA,NA,2024,Alsobrooks
SB17,C00840017,500610245,IND,NA,Sanders,Hannah,NA,NA,NA,1100 Mercantile Ln,Ste 100,Upper Marlboro,MD,207745380,NA,2023-12-15,290,Salary,X,*,2024,Alsobrooks
SB17,C00840017,500506144,ORG,Lowes,NA,NA,NA,NA,NA,10440 Campus Way S,NA,Upper Marlboro,MD,207741390,NA,2023-10-16,285.03,Office Supplies,X,*,2024,Alsobrooks
SB17,C00840017,500610131,ORG,Democracy Engine,NA,NA,NA,NA,NA,2125 14Th St NW,Apt 101W,Washington,DC,200094497,NA,2023-12-20,285,Credit Card Fees,NA,NA,2024,Alsobrooks
SB17,C00840017,500605937,ORG,United Airlines,NA,NA,NA,NA,NA,233 S Wacker Dr,NA,Chicago,IL,606067147,NA,2023-12-15,281.15,Air Travel,X,*,2024,Alsobrooks
SB17,C00840017,500557162,ORG,Amtrak,NA,NA,NA,NA,NA,1 Massachusetts Ave NW,Fl 4WEST,Washington,DC,200011401,NA,2023-10-05,267,Train Travel,X,*,2024,Alsobrooks
SB17,C00840017,500605921,ORG,Party City,NA,NA,NA,NA,NA,9101 Woodmore Center Dr,Ste 312,Lanham,MD,207061643,NA,2023-12-15,253.34,Event Supplies,X,*,2024,Alsobrooks
SB20A,C00840017,500505876,IND,NA,Moorehead,Candace,NA,NA,NA,13804 Doctor Edelen Dr,NA,Accokeek,MD,206073785,NA,2023-10-15,250,Contribution Refund,NA,NA,2024,Alsobrooks
SB20A,C00840017,500610119,IND,NA,Parker,Necole,NA,NA,NA,2108 Waterleaf Way,NA,Bowie,MD,207212275,NA,2023-12-08,250,Contribution Refund,NA,NA,2024,Alsobrooks
SB20A,C00840017,500532723,IND,NA,Muotoh,Charles,NA,NA,NA,11007 Oakton View Dr,NA,Oakton,VA,221242440,NA,2023-10-29,250,Contribution Refund,NA,NA,2024,Alsobrooks
SB17,C00840017,500557203,ORG,Monte Carlo Boardwalk,NA,NA,NA,NA,NA,1101 Atlantic Ave,NA,Ocean City,MD,218426692,NA,2023-10-18,249.78,Lodging,X,*,2024,Alsobrooks
SB17,C00840017,500605900,ORG,Delta Airlines,NA,NA,NA,NA,NA,1030 Delta Blvd,NA,Atlanta,GA,303541989,NA,2023-12-15,243.9,Air Travel,X,*,2024,Alsobrooks
SB21,C00840017,500557197,PTY,DEMOCRATIC STATE CENTRAL COMMITTEE OF MARYLAND,NA,NA,NA,NA,NA,275 West St,Ste 70,Annapolis,MD,214013464,NA,2023-09-30,240,Contribution. 11/6/2023 American Express credit card item,X,*,2024,Alsobrooks
SB17,C00840017,500557212,ORG,Olivia G Designs LLC,NA,NA,NA,NA,NA,14625 Baltimore Ave,NA,Laurel,MD,207074902,NA,2023-09-29,225,Graphic Design,X,*,2024,Alsobrooks
SB17,C00840017,500596919,ORG,Gusto,NA,NA,NA,NA,NA,525 20Th St,NA,San Francisco,CA,941074345,NA,2023-12-05,224.72,Payroll Fee,NA,NA,2024,Alsobrooks
SB17,C00840017,500557158,ORG,American Airlines,NA,NA,NA,NA,NA,1 Skyview Dr,NA,Fort Worth,TX,761551801,NA,2023-10-18,223.9,Air Travel,X,*,2024,Alsobrooks
SB17,C00840017,500557156,ORG,Amazon,NA,NA,NA,NA,NA,410 Terry Ave N,NA,Seattle,WA,981095210,NA,2023-10-19,222.45,Office Supplies,X,*,2024,Alsobrooks
SB17,C00840017,500511831,ORG,The Hartford,NA,NA,NA,NA,NA,PO Box 660916,NA,Dallas,TX,752660916,NA,2023-10-19,213.8,Workers Compensation Insurance,NA,NA,2024,Alsobrooks
SB17,C00840017,500624627,ORG,The Hartford,NA,NA,NA,NA,NA,PO Box 660916,NA,Dallas,TX,752660916,NA,2023-12-19,213.8,Workers Compensation Insurance,NA,NA,2024,Alsobrooks
SB17,C00840017,500590774,ORG,The Hartford,NA,NA,NA,NA,NA,PO Box 660916,NA,Dallas,TX,752660916,NA,2023-11-20,213.8,Workers Compensation Insurance,NA,NA,2024,Alsobrooks
SB17,C00840017,500484460,ORG,Gusto,NA,NA,NA,NA,NA,525 20Th St,NA,San Francisco,CA,941074345,NA,2023-10-03,212,Payroll Fee,NA,NA,2024,Alsobrooks
SB17,C00840017,500552812,ORG,Gusto,NA,NA,NA,NA,NA,525 20Th St,NA,San Francisco,CA,941074345,NA,2023-11-02,212,Payroll Fee,NA,NA,2024,Alsobrooks
SB17,C00840017,500506156,ORG,Staples,NA,NA,NA,NA,NA,10530 Campus Way S,NA,Largo,MD,207741309,NA,2023-10-16,207.5,Office Supplies,X,*,2024,Alsobrooks
SB17,C00840017,500557164,ORG,Amtrak,NA,NA,NA,NA,NA,1 Massachusetts Ave NW,Fl 4WEST,Washington,DC,200011401,NA,2023-10-04,206,Train Travel,X,*,2024,Alsobrooks
SB20A,C00840017,500590755,IND,NA,Emerson,Langston,NA,NA,NA,1125 11Th St NW,NA,Washington,DC,200016418,NA,2023-11-20,200,Contribution Refund,NA,NA,2024,Alsobrooks
SB17,C00840017,500506127,ORG,Amtrak,NA,NA,NA,NA,NA,1 Massachusetts Ave NW,Fl 4WEST,Washington,DC,200011401,NA,2023-10-16,199,Train Travel,X,*,2024,Alsobrooks
SB17,C00840017,500557172,ORG,Delta Airlines,NA,NA,NA,NA,NA,1030 Delta Blvd,NA,Atlanta,GA,303541989,NA,2023-10-19,193.9,Air Travel,X,*,2024,Alsobrooks
SB17,C00840017,500605894,ORG,Avis Budget,NA,NA,NA,NA,NA,300 Centre Pointe Dr,NA,Virginia Beach,VA,234624415,NA,2023-12-15,188.99,Auto Travel,X,*,2024,Alsobrooks
SB17,C00840017,500557161,ORG,American Airlines,NA,NA,NA,NA,NA,1 Skyview Dr,NA,Fort Worth,TX,761551801,NA,2023-09-30,188.9,Air Travel,X,*,2024,Alsobrooks
SB17,C00840017,500506152,ORG,Party City,NA,NA,NA,NA,NA,9101 Woodmore Center Dr,Ste 312,Lanham,MD,207061643,NA,2023-10-16,182.85,Event Supplies,X,*,2024,Alsobrooks
SB17,C00840017,500557159,ORG,American Airlines,NA,NA,NA,NA,NA,1 Skyview Dr,NA,Fort Worth,TX,761551801,NA,2023-10-05,178.9,Air Travel,X,*,2024,Alsobrooks
SB17,C00840017,500605943,ORG,Zoom,NA,NA,NA,NA,NA,55 Almaden Blvd,Ste 600,San Jose,CA,951131612,NA,2023-12-15,174.29,Software Rental,X,*,2024,Alsobrooks
SB17,C00840017,500557234,ORG,Zoom,NA,NA,NA,NA,NA,55 Almaden Blvd,Ste 600,San Jose,CA,951131612,NA,2023-10-10,174.29,Software Rental,X,*,2024,Alsobrooks
SB17,C00840017,500506168,ORG,Zoom,NA,NA,NA,NA,NA,55 Almaden Blvd,Ste 600,San Jose,CA,951131612,NA,2023-10-16,174.29,Software Rental,X,*,2024,Alsobrooks
SB17,C00840017,500605890,ORG,Avis Budget,NA,NA,NA,NA,NA,300 Centre Pointe Dr,NA,Virginia Beach,VA,234624415,NA,2023-12-15,167.45,Auto Travel,X,*,2024,Alsobrooks
SB20A,C00840017,500552802,IND,NA,Thompson,Maria,NA,NA,NA,145 Riverhaven Dr,NA,Oxon Hill,MD,207451051,NA,2023-10-27,165,Contribution Refund,NA,NA,2024,Alsobrooks
SB17,C00840017,500506159,ORG,United Airlines,NA,NA,NA,NA,NA,233 S Wacker Dr,NA,Chicago,IL,606067147,NA,2023-10-16,162,Air Travel,X,*,2024,Alsobrooks
SB17,C00840017,500552814,PAC,JSTREETPAC,NA,NA,NA,NA,NA,PO Box 33106,NA,Washington,DC,200330106,NA,2023-11-02,161,Credit Card Fees,NA,NA,2024,Alsobrooks
SB17,C00840017,500557160,ORG,American Airlines,NA,NA,NA,NA,NA,1 Skyview Dr,NA,Fort Worth,TX,761551801,NA,2023-10-04,158.9,Air Travel,X,*,2024,Alsobrooks
SB17,C00840017,500605936,ORG,United Airlines,NA,NA,NA,NA,NA,233 S Wacker Dr,NA,Chicago,IL,606067147,NA,2023-12-15,155,Air Travel,X,*,2024,Alsobrooks
SB17,C00840017,500595335,ORG,Paragon Payment Solutions,NA,NA,NA,NA,NA,2141 E Broadway Rd,Ste 202,Tempe,AZ,852821895,NA,2023-12-04,148.94,Credit Card Fees,NA,NA,2024,Alsobrooks
SB17,C00840017,500557189,ORG,Lowes,NA,NA,NA,NA,NA,10440 Campus Way S,NA,Upper Marlboro,MD,207741390,NA,2023-10-19,143.8,Office Supplies,X,*,2024,Alsobrooks
SB17,C00840017,500557174,ORG,Dunkin' Donuts,NA,NA,NA,NA,NA,8909 Central Ave,NA,Capitol Heights,MD,207433804,NA,2023-10-21,139.42,Meals,X,*,2024,Alsobrooks
SB17,C00840017,500557211,ORG,Office Depot,NA,NA,NA,NA,NA,10411 Martin Luther King Jr Hwy,NA,Bowie,MD,207204201,NA,2023-09-26,135.12,Office Supplies,X,*,2024,Alsobrooks
SB17,C00840017,500605886,ORG,American Airlines,NA,NA,NA,NA,NA,1 Skyview Dr,NA,Fort Worth,TX,761551801,NA,2023-12-15,133.9,Air Travel,X,*,2024,Alsobrooks
SB17,C00840017,500557165,ORG,Amtrak,NA,NA,NA,NA,NA,1 Massachusetts Ave NW,Fl 4WEST,Washington,DC,200011401,NA,2023-10-10,131,Train Travel,X,*,2024,Alsobrooks
SB17,C00840017,500610233,IND,NA,Henderson,Oscar,NA,NA,NA,1101 Mercantile Ln,Ste 100,Upper Marlboro,MD,207745360,NA,2023-12-28,125,Travel Stipend,NA,NA,2024,Alsobrooks
SB17,C00840017,500505903,IND,NA,Appelstein,Julie,NA,NA,NA,1101 Mercantile Ln,Ste 100,Upper Marlboro,MD,207745360,NA,2023-10-12,125,Travel Stipend,NA,NA,2024,Alsobrooks
