id,name,slug,amount,state,address,city,zip,naics_code,business_type,race,gender,veteran,non_profit,jobs_retained,date_approved,lender,congressional_district,loan_range_sort_key,previous_loan_range,previous_name,loan_number,sba_office_code,processing_method,loan_status,term,sba_guaranty_percentage,initial_approval_amount,current_approval_amount,undisbursed_amount,franchise_name,servicing_lender_location_id,servicing_lender_name,servicing_lender_address,servicing_lender_city,servicing_lender_state,servicing_lender_zip,rural_urban_indicator,hubzone_indicator,business_age_description,project_city,project_county_name,project_state,project_zip,utilities_proceed,payroll_proceed,mortgage_interest_proceed,rent_proceed,refinance_eidl_proceed,health_care_proceed,debt_interest_proceed,originating_lender_city,originating_lender_state,loan_status_date,originating_lender_location_id,old_slug,lmi_indicator,unmatched_original,unmatched_updated,previous_jobs_reported,ethnicity,forgiveness_amount,forgiveness_date
105052788,THE WAGNER LAW FIRM,the-wagner-law-firm-5506557006,41400,WV,55 MERIDIAN PKWY SUITE 102,MARTINSBURG,25404-5413,541110,Sole Proprietorship,Unanswered,Unanswered,Unanswered,NA,2,2020-04-05,United Bank,WV-02,NA,NA,NA,5506557006,390,PPP,Exemption 4,24,100,41400,41400,0,NA,73259,United Bank,11185 Fairfax Blvd,FAIRFAX,VA,22030-5049,R,N,Existing or more than 2 years old,MARTINSBURG,BERKELEY,WV,25404-5413,NA,41400,NA,NA,NA,NA,NA,FAIRFAX,VA,NA,73259,NA,N,NA,NA,NA,Unknown/NotStated,NA,NA
105058226,GEORGE RICHARD III PEARSON,george-richard-iii-pearson-7165198600,20833.32,WV,856 Macintosh Dr,Falling Waters,25419-4319,484121,Sole Proprietorship,Unanswered,Male Owned,Non-Veteran,NA,1,2021-03-23,First United Bank & Trust,WV-02,NA,NA,NA,7165198600,390,PPP,Exemption 4,60,100,20833.32,20833.32,0,NA,30767,First United Bank & Trust,19 S 2nd St,OAKLAND,MD,21550-1517,R,N,Existing or more than 2 years old,Falling Waters,BERKELEY,WV,25419-4319,NA,20833.32,NA,NA,NA,NA,NA,OAKLAND,MD,NA,30767,NA,N,NA,NA,NA,Not Hispanic or Latino,NA,NA
105066591,AUDIOLOGY INC.,audiology-inc-7605178501,10284.2,WV,400 W King St,Martinsburg,25401-3204,621340,Corporation,Unanswered,Unanswered,Unanswered,NA,2,2021-03-06,Jefferson Security Bank,WV-02,NA,NA,NA,7605178501,390,PPS,Exemption 4,60,100,10284.2,10284.2,0,NA,75400,Jefferson Security Bank,105 E Washington St,SHEPHERDSTOWN,WV,25443,R,Y,Existing or more than 2 years old,Martinsburg,BERKELEY,WV,25401-3204,1,10283.2,NA,NA,NA,NA,NA,SHEPHERDSTOWN,WV,NA,75400,NA,Y,NA,NA,NA,Unknown/NotStated,NA,NA
105072068,KRISTINE KRAEMER WIESE,kristine-kraemer-wiese-4802868600,4553,WV,1789 Delmar Orchard Rd,Martinsburg,25403-1340,531210,Sole Proprietorship,Unanswered,Unanswered,Unanswered,NA,1,2021-03-20,"A10Capital, LLC",WV-02,NA,NA,NA,4802868600,390,PPP,Exemption 4,60,100,4553,4553,0,NA,530323,"A10Capital, LLC","800 West Main Street, Suite 400",Boise,ID,83702,R,N,Existing or more than 2 years old,Martinsburg,BERKELEY,WV,25403-1340,1,4549,NA,NA,NA,NA,NA,Boise,ID,NA,530323,NA,N,NA,NA,NA,Unknown/NotStated,NA,NA
105057470,COUNTRY ROADS CREATION,country-roads-creation-2062198409,22153,WV,156 Virgo Ln,Martinsburg,25404-6379,454390,Partnership,Unanswered,Unanswered,Unanswered,NA,4,2021-02-03,United Bank,WV-02,NA,NA,NA,2062198409,390,PPS,Exemption 4,60,100,22153,22153,0,NA,73259,United Bank,11185 Fairfax Blvd,FAIRFAX,VA,22030-5049,R,N,Existing or more than 2 years old,Martinsburg,BERKELEY,WV,25404-6379,1,22151,NA,NA,NA,NA,NA,FAIRFAX,VA,NA,73259,NA,N,NA,NA,NA,Unknown/NotStated,NA,NA
105063083,"HUB CO-OP, LLC",hub-co-op-llc-4622807001,15399.48,WV,126 e BURKE ST,MARTINSBURG,25401-4302,531120,Limited  Liability Company(LLC),White,Male Owned,Non-Veteran,NA,3,2020-04-04,Jefferson Security Bank,WV-02,NA,NA,NA,4622807001,390,PPP,Exemption 4,24,100,15300,15399.48,0,NA,75400,Jefferson Security Bank,105 E Washington St,SHEPHERDSTOWN,WV,25443,R,Y,Existing or more than 2 years old,MARTINSBURG,BERKELEY,WV,25401-4302,NA,15399.48,NA,NA,NA,NA,NA,SHEPHERDSTOWN,WV,NA,75400,NA,Y,NA,NA,NA,Not Hispanic or Latino,NA,NA
105067359,TOMS CONSULTING LLC,toms-consulting-llc-1956018003,9300,WV,27 Streamside Place,Falling Waters,25419-4390,541618,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,NA,1,2020-06-23,First United Bank & Trust,WV-02,NA,NA,NA,1956018003,390,PPP,Exemption 4,60,100,9300,9300,0,NA,30767,First United Bank & Trust,19 S 2nd St,OAKLAND,MD,21550-1517,R,N,Existing or more than 2 years old,Falling Waters,BERKELEY,WV,25419-4390,NA,9300,NA,NA,NA,NA,NA,OAKLAND,MD,NA,30767,NA,N,NA,NA,NA,Unknown/NotStated,7507.58,2021-05-20
105075006,JENNIFER WRIGHT,jennifer-wright-8211998807,2082,WV,42 Guatemala Dr,Martinsburg,25403-1497,453998,Sole Proprietorship,White,Female Owned,Non-Veteran,NA,1,2021-04-22,"Prestamos CDFI, LLC",WV-02,NA,NA,NA,8211998807,390,PPP,Exemption 4,60,100,2082,2082,0,NA,188361,"Prestamos CDFI, LLC",1024 East Buckeye Road Suite 270,Phoenix,AZ,85034,R,N,Existing or more than 2 years old,Martinsburg,BERKELEY,WV,25403-1497,1,2078,NA,NA,NA,NA,NA,Phoenix,AZ,NA,188361,NA,N,NA,NA,NA,Unknown/NotStated,NA,NA
105046448,EASTERN PANHANDLE HEATING & COOLING LLC,eastern-panhandle-heating-cooling-llc-8086387010,128300,WV,3519 B Williamsport Pike,MARTINSBURG,25404-6417,238220,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,NA,16,2020-04-08,"CNB Bank, Inc.",WV-02,NA,NA,NA,8086387010,390,PPP,Paid in Full,24,100,128300,128300,0,NA,74975,"CNB Bank, Inc.",101 S Washington St,BERKELEY SPRINGS,WV,25411-1569,R,N,Existing or more than 2 years old,MARTINSBURG,BERKELEY,WV,25404-6417,1500,122500,NA,3000,NA,NA,1300,BERKELEY SPRINGS,WV,2020-12-17,74975,NA,N,NA,NA,NA,Unknown/NotStated,129090.89,2020-11-27
105047293,ORSINI BROTHERS LIMITED,orsini-brothers-limited-4567737000,104930,WV,360 HACK WILSON WAY,MARTINSBURG,25401-2195,443141,Corporation,White,Male Owned,Non-Veteran,NA,15,2020-04-03,Jefferson Security Bank,WV-02,NA,NA,NA,4567737000,390,PPP,Exemption 4,24,100,109000,104930,0,NA,75400,Jefferson Security Bank,105 E Washington St,SHEPHERDSTOWN,WV,25443,R,N,Existing or more than 2 years old,MARTINSBURG,BERKELEY,WV,25401-2195,NA,104930,NA,NA,NA,NA,NA,SHEPHERDSTOWN,WV,NA,75400,NA,N,NA,NA,NA,Not Hispanic or Latino,106212.48,2021-06-24
105050939,FAMILY MEDICINE OF MARTINSBURG PLLC,family-medicine-of-martinsburg-pllc-6973478507,54286.32,WV,651 Foxcroft Ave Ste 110,Martinsburg,25401-5313,621111,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,NA,4,2021-03-04,Jefferson Security Bank,WV-02,NA,NA,NA,6973478507,390,PPS,Exemption 4,60,100,54286.32,54286.32,0,NA,75400,Jefferson Security Bank,105 E Washington St,SHEPHERDSTOWN,WV,25443,R,Y,Existing or more than 2 years old,Martinsburg,BERKELEY,WV,25401-5313,1,54283.32,NA,NA,NA,NA,NA,SHEPHERDSTOWN,WV,NA,75400,NA,Y,NA,NA,NA,Unknown/NotStated,NA,NA
105058382,KEYVAN NAWAI,keyvan-nawai-2273628701,20833,WV,102 Lackawanna Ln,Falling Waters,25419-9416,541990,Sole Proprietorship,Unanswered,Male Owned,Non-Veteran,NA,1,2021-03-28,Cross River Bank,WV-02,NA,NA,NA,2273628701,390,PPS,Exemption 4,60,100,20833,20833,0,NA,456756,Cross River Bank,885 Teaneck Rd,TEANECK,NJ,07666-4546,R,N,Existing or more than 2 years old,Falling Waters,BERKELEY,WV,25419-9416,NA,20833,NA,NA,NA,NA,NA,TEANECK,NJ,NA,456756,NA,N,NA,NA,NA,Not Hispanic or Latino,NA,NA
105067248,ERIC TURNER,eric-turner-8157858308,9477.5,WV,1157 Runnymeade Rd,Bunker Hill,25413-3475,561740,Sole Proprietorship,Unanswered,Unanswered,Unanswered,NA,1,2021-01-29,Jefferson Security Bank,WV-02,NA,NA,NA,8157858308,390,PPP,Exemption 4,60,100,9477.5,9477.5,0,NA,75400,Jefferson Security Bank,105 E Washington St,SHEPHERDSTOWN,WV,25443,R,N,Existing or more than 2 years old,Bunker Hill,BERKELEY,WV,25413-3475,NA,9477.5,NA,NA,NA,NA,NA,SHEPHERDSTOWN,WV,NA,75400,NA,N,NA,NA,NA,Unknown/NotStated,NA,NA
105068412,GOLD STAR PACKAGING LLC,gold-star-packaging-llc-1769888305,8075.2,WV,61 Piedmont Way,Martinsburg,25404-1892,424610,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,NA,1,2021-01-19,"CNB Bank, Inc.",WV-02,NA,NA,NA,1769888305,390,PPS,Exemption 4,60,100,8075.2,8075.2,0,NA,74975,"CNB Bank, Inc.",101 S Washington St,BERKELEY SPRINGS,WV,25411-1569,R,N,Existing or more than 2 years old,Martinsburg,BERKELEY,WV,25404-1892,1,8071.2,NA,NA,NA,NA,NA,BERKELEY SPRINGS,WV,NA,74975,NA,N,NA,NA,NA,Unknown/NotStated,NA,NA
105075571,PAUL SANON,paul-sanon-3630107804,1465.95,WV,145 Garden Drive 101,Martinsburg,25404-4293,812111,Sole Proprietorship,Unanswered,Unanswered,Unanswered,NA,1,2020-05-26,Celtic Bank Corporation,WV-02,NA,NA,NA,3630107804,390,PPP,Exemption 4,24,100,1465.95,1465.95,0,NA,529050,"Square Capital, LLC","1455 Market Street, Suite 600",San Francisco,CA,94103,R,N,New Business or 2 years or less,Martinsburg,BERKELEY,WV,25404-4293,183.24,1099.46,183.25,NA,NA,NA,NA,SALT LAKE CITY,UT,NA,223542,NA,N,NA,NA,NA,Unknown/NotStated,NA,NA
105063701,DAVID MCCORMICK,david-mccormick-1744198608,14415.4,WV,129 McCormick Ln,Martinsburg,25404-1888,238210,Sole Proprietorship,Unanswered,Unanswered,Unanswered,NA,2,2021-03-13,Jefferson Security Bank,WV-02,NA,NA,NA,1744198608,390,PPP,Exemption 4,60,100,14415.4,14415.4,0,NA,75400,Jefferson Security Bank,105 E Washington St,SHEPHERDSTOWN,WV,25443,R,N,Existing or more than 2 years old,Martinsburg,BERKELEY,WV,25404-1888,1,14412.4,NA,NA,NA,NA,NA,SHEPHERDSTOWN,WV,NA,75400,NA,N,NA,NA,NA,Unknown/NotStated,NA,NA
105069071,"SON RISE ENERGY CONSERVATION, LLC",son-rise-energy-conservation-llc-4086807203,7374,WV,1088 POOLE RD,HEDGESVILLE,25427-1230,541690,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,NA,2,2020-04-27,Bank of Charles Town,WV-02,NA,NA,NA,4086807203,390,PPP,Exemption 4,24,100,6089,7374,0,NA,75098,Bank of Charles Town,111 E Washington St,CHARLES TOWN,WV,25414-1071,R,N,Existing or more than 2 years old,HEDGESVILLE,BERKELEY,WV,25427-1230,NA,7374,NA,NA,NA,NA,NA,CHARLES TOWN,WV,NA,75098,NA,N,NA,NA,NA,Unknown/NotStated,NA,NA
94296787,GANTT'S EXCAVATING AND CONTRACTING INC,gantt-s-excavating-and-contracting-inc-7496398410,444447.97,WV,2754 Tabler Station Rd,Martinsburg,25403-6162,238910,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,NA,44,2021-02-12,The Grant County Bank,WV-02,NA,NA,NA,7496398410,390,PPS,Exemption 4,60,100,444447.97,444447.97,0,NA,75321,The Grant County Bank,3 N Main St,PETERSBURG,WV,26847-1517,R,N,Existing or more than 2 years old,Martinsburg,BERKELEY,WV,25403-6162,1,444446.97,NA,NA,NA,NA,NA,PETERSBURG,WV,NA,75321,NA,N,NA,NA,NA,Unknown/NotStated,NA,NA
105047067,THE NAIL LOUNGE LLC,the-nail-lounge-llc-9162388406,109950,WV,5724 Hammonds Mill Rd,Martinsburg,25404-6465,812113,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,NA,28,2021-02-16,Itria Ventures LLC,WV-02,NA,NA,NA,9162388406,390,PPS,Exemption 4,60,100,109950,109950,0,NA,529471,Itria Ventures LLC,"One Penn Plaza, Suite 4530",New York,NY,10119,R,N,Existing or more than 2 years old,Martinsburg,BERKELEY,WV,25404-6465,1,109944,NA,NA,NA,NA,NA,New York,NY,NA,529471,NA,N,NA,NA,NA,Unknown/NotStated,NA,NA
105055355,OTTERBEIN UNITED METHODIST CHURCH,otterbein-united-methodist-church-5072828601,29500,WV,549 N Queen St,Martinsburg,25404-3411,813110,Non-Profit Organization,Unanswered,Unanswered,Unanswered,TRUE,4,2021-03-20,Truist Bank d/b/a Branch Banking & Trust Co,WV-02,NA,NA,NA,5072828601,390,PPS,Exemption 4,60,100,29500,29500,0,NA,225134,Truist Bank d/b/a Branch Banking & Trust Co,214 N Tryon St,CHARLOTTE,NC,28202-1078,R,Y,Existing or more than 2 years old,Martinsburg,BERKELEY,WV,25404-3411,1,29499,NA,NA,NA,NA,NA,CHARLOTTE,NC,NA,225134,NA,N,NA,NA,NA,Unknown/NotStated,NA,NA
105065773,N-TEGRITY SYSTEMS LLC,n-tegrity-systems-llc-4923197404,11343,WV,85 Lynn Haven Dr Suite G,MARTINSBURG,25404,333999,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,NA,2,2020-05-11,"CNB Bank, Inc.",WV-02,NA,NA,NA,4923197404,390,PPP,Paid in Full,24,100,11343,11343,0,NA,74975,"CNB Bank, Inc.",101 S Washington St,BERKELEY SPRINGS,WV,25411-1569,R,N,Existing or more than 2 years old,MARTINSBURG,BERKELEY,WV,25404-0001,1186,9074,NA,1083,NA,NA,NA,BERKELEY SPRINGS,WV,2021-02-18,74975,NA,N,NA,NA,NA,Unknown/NotStated,11416.65,2021-01-06
105066835,MARY C. LINTON FINANCIAL & TAX SERVICE INC,mary-c-linton-financial-tax-service-inc-5638567109,10000,WV,490 Williamsport Pike,MARTINSBURG,25404-5707,541213,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,NA,2,2020-04-13,First United Bank & Trust,WV-02,NA,NA,NA,5638567109,390,PPP,Paid in Full,24,100,12700,10000,0,NA,30767,First United Bank & Trust,19 S 2nd St,OAKLAND,MD,21550-1517,R,N,Existing or more than 2 years old,MARTINSBURG,BERKELEY,WV,25404-5707,NA,10000,NA,NA,NA,NA,NA,OAKLAND,MD,2020-11-19,30767,NA,N,NA,NA,NA,Unknown/NotStated,10047.78,2020-10-13
105070145,HEATHER POLSTON,heather-polston-8459028900,6275,WV,23 Quartz Rd N/A,Martinsburg,25404-3712,722320,Sole Proprietorship,Unanswered,Unanswered,Unanswered,NA,1,2021-05-11,Customers Bank,WV-02,NA,NA,NA,8459028900,390,PPP,Active Un-Disbursed,60,100,6275,6275,6275,NA,121536,Customers Bank,99 Bridge St,PHOENIXVILLE,PA,19460-3411,R,N,Existing or more than 2 years old,Martinsburg,BERKELEY,WV,25404-3712,1,6272,NA,NA,NA,NA,NA,PHOENIXVILLE,PA,2021-05-11,121536,NA,N,NA,NA,NA,Unknown/NotStated,NA,NA
105051459,"DR. KIMBERLY THOMS SMITH, DDS, PLLC",dr-kimberly-thoms-smith-dds-pllc-7141657105,50200,WV,500 Foxcroft Ave Suite A,MARTINSBURG,25401-5318,621210,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,NA,5,2020-04-14,"CNB Bank, Inc.",WV-02,NA,NA,NA,7141657105,390,PPP,Paid in Full,24,100,50200,50200,0,NA,74975,"CNB Bank, Inc.",101 S Washington St,BERKELEY SPRINGS,WV,25411-1569,R,Y,Existing or more than 2 years old,MARTINSBURG,BERKELEY,WV,25401-5318,1600,42400,NA,6200,NA,NA,NA,BERKELEY SPRINGS,WV,2021-02-19,74975,NA,Y,NA,NA,NA,Unknown/NotStated,50567.22,2021-01-13
105064151,JEFFREY BURNELL,jeffrey-burnell-4645567200,13700,WV,2433 Hedgesville Road,Martinsburg,25403,524210,Sole Proprietorship,Unanswered,Unanswered,Unanswered,NA,5,2020-04-27,First United Bank & Trust,WV-02,NA,NA,NA,4645567200,390,PPP,Paid in Full,24,100,13700,13700,0,NA,30767,First United Bank & Trust,19 S 2nd St,OAKLAND,MD,21550-1517,R,N,New Business or 2 years or less,Martinsburg,BERKELEY,WV,25403-0001,NA,13700,NA,NA,NA,NA,NA,OAKLAND,MD,2020-11-19,30767,NA,N,NA,NA,NA,Unknown/NotStated,13759.75,2020-10-13
105067816,"MCDANIEL PSYCHOLOGICAL SERVICES, PLLC",mcdaniel-psychological-services-pllc-5990767207,8750,WV,2313 PO BOX,MARTINSBURG,25402-2313,624190,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,NA,1,2020-04-27,Jefferson Security Bank,WV-02,NA,NA,NA,5990767207,390,PPP,Paid in Full,24,100,8750,8750,0,NA,75400,Jefferson Security Bank,105 E Washington St,SHEPHERDSTOWN,WV,25443,R,N,Existing or more than 2 years old,MARTINSBURG,BERKELEY,WV,25402-2313,NA,8750,NA,NA,NA,NA,NA,SHEPHERDSTOWN,WV,2021-06-19,75400,NA,N,NA,NA,NA,Unknown/NotStated,8841.88,2021-05-13
105067997,HABIB SAVANE,habib-savane-4765869008,8541,WV,34 Scholarship Ln,Martinsburg,25404-6498,484110,Self-Employed Individuals,Unanswered,Male Owned,Unanswered,NA,1,2021-05-20,"Capital Plus Financial, LLC",WV-02,NA,NA,NA,4765869008,390,PPP,Active Un-Disbursed,60,100,8541,8541,8541,NA,529472,"Capital Plus Financial, LLC",2247 Central Drive,Bedford,TX,76021,R,N,Existing or more than 2 years old,Martinsburg,BERKELEY,WV,25404-6498,NA,8541,NA,NA,NA,NA,NA,Bedford,TX,2021-05-20,529472,NA,N,NA,NA,NA,Unknown/NotStated,NA,NA
105069442,ANTHONY WILLIAMS,anthony-williams-3442428903,6998,WV,49 Flagstaff Cir,Martinsburg,25405-5703,492110,Independent Contractors,Unanswered,Unanswered,Unanswered,NA,1,2021-04-28,Benworth Capital,WV-02,NA,NA,NA,3442428903,390,PPS,Active Un-Disbursed,60,100,6998,6998,6998,NA,529192,Benworth Capital,7000 SW 97th Avenue Suite 201,Miami,FL,33173,R,N,Existing or more than 2 years old,Martinsburg,BERKELEY,WV,25405-5703,NA,6998,NA,NA,NA,NA,NA,Miami,FL,2021-04-28,529192,NA,N,NA,NA,NA,Unknown/NotStated,NA,NA
105073562,4J & SONS CONSTRUCTION LLC,4j-sons-construction-llc-8837048109,3256,WV,42 Alaura Ct,Bunker Hill,25413-1101,236118,Self-Employed Individuals,Unanswered,Unanswered,Unanswered,NA,1,2020-07-27,"Kabbage, Inc.",WV-02,NA,NA,NA,8837048109,390,PPP,Exemption 4,60,100,3256,3256,0,NA,529113,"Kabbage, Inc.",925B Peachtree Street NE Suite 1688,Atlanta,GA,30309,R,N,Existing or more than 2 years old,Bunker Hill,BERKELEY,WV,25413-1101,NA,3256,NA,NA,NA,NA,NA,Atlanta,GA,NA,529113,NA,N,NA,NA,NA,Unknown/NotStated,NA,NA
105073744,HOME AND HOPE CONSULTING SERVICES,home-and-hope-consulting-services-7735708100,3125,WV,28 Pacific Blvd,Hedgesville,25427-6258,813920,Self-Employed Individuals,Unanswered,Unanswered,Unanswered,NA,1,2020-07-24,"Kabbage, Inc.",WV-02,NA,NA,NA,7735708100,390,PPP,Exemption 4,60,100,3125,3125,0,NA,529113,"Kabbage, Inc.",925B Peachtree Street NE Suite 1688,Atlanta,GA,30309,R,N,Existing or more than 2 years old,Hedgesville,BERKELEY,WV,25427-6258,NA,3125,NA,NA,NA,NA,NA,Atlanta,GA,NA,529113,NA,N,NA,NA,NA,Unknown/NotStated,NA,NA
105051122,RUBY AVEY,ruby-avey-8125308607,52751.22,WV,183 Monroe St,Martinsburg,25404-3384,812199,Limited  Liability Company(LLC),Unanswered,Female Owned,Unanswered,NA,13,2021-03-24,Jefferson Security Bank,WV-02,NA,NA,NA,8125308607,390,PPS,Exemption 4,60,100,52751.22,52751.22,0,NA,75400,Jefferson Security Bank,105 E Washington St,SHEPHERDSTOWN,WV,25443,R,N,Existing or more than 2 years old,Martinsburg,BERKELEY,WV,25404-3384,1,52748.22,NA,NA,NA,NA,NA,SHEPHERDSTOWN,WV,NA,75400,NA,N,NA,NA,NA,Unknown/NotStated,NA,NA
105052168,"SURGICAL MANAGEMENT SOLUTIONS, LLC",surgical-management-solutions-llc-5351067006,45000,WV,1008 TAVERN RD,MARTINSBURG,25401-2800,561110,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,NA,5,2020-04-05,United Bank,WV-02,NA,NA,NA,5351067006,390,PPP,Paid in Full,24,100,45000,45000,0,NA,73259,United Bank,11185 Fairfax Blvd,FAIRFAX,VA,22030-5049,R,N,Existing or more than 2 years old,MARTINSBURG,BERKELEY,WV,25401-0001,NA,45000,NA,NA,NA,NA,NA,FAIRFAX,VA,2021-06-10,73259,NA,N,NA,NA,NA,Unknown/NotStated,45492.5,2021-05-17
105055451,LILIUM LLC,lilium-llc-2354858310,29132.32,WV,357 Belview Dr,Martinsburg,25404-0654,722513,Limited  Liability Company(LLC),Unanswered,Female Owned,Unanswered,NA,6,2021-01-20,"CNB Bank, Inc.",WV-02,NA,NA,NA,2354858310,390,PPS,Exemption 4,60,100,29132.32,29132.32,0,NA,74975,"CNB Bank, Inc.",101 S Washington St,BERKELEY SPRINGS,WV,25411-1569,R,N,Existing or more than 2 years old,Martinsburg,BERKELEY,WV,25404-0654,1,29130.32,NA,NA,NA,NA,NA,BERKELEY SPRINGS,WV,NA,74975,NA,N,NA,NA,NA,Not Hispanic or Latino,NA,NA
105064017,MATTHEW ROCKWELL,matthew-rockwell-6795538606,13915,WV,2109 Butlers Chapel Rd N/A,Martinsburg,25403-0974,811121,Sole Proprietorship,Unanswered,Unanswered,Unanswered,NA,1,2021-03-23,Customers Bank,WV-02,NA,NA,NA,6795538606,390,PPS,Exemption 4,60,100,13915,13915,0,NA,121536,Customers Bank,99 Bridge St,PHOENIXVILLE,PA,19460-3411,R,N,Existing or more than 2 years old,Martinsburg,BERKELEY,WV,25403-0974,1,13914,NA,NA,NA,NA,NA,PHOENIXVILLE,PA,NA,121536,NA,N,NA,NA,NA,Unknown/NotStated,NA,NA
105066135,GUNS AND GOLD TRADING INC,guns-and-gold-trading-inc-4263807107,10832,WV,5741 Tabler Station Rd,INWOOD,25428-4531,451110,Subchapter S Corporation,White,Male Owned,Unanswered,NA,1,2020-04-13,City National Bank of West Virginia,WV-02,NA,NA,NA,4263807107,390,PPP,Paid in Full,24,100,10832,10832,0,NA,74995,City National Bank of West Virginia,3601 MacCorkle Ave SE,CHARLESTON,WV,25304-1421,R,N,Existing or more than 2 years old,INWOOD,BERKELEY,WV,25428-4531,NA,10832,NA,NA,NA,NA,NA,CHARLESTON,WV,2021-02-20,74995,NA,N,NA,NA,NA,Not Hispanic or Latino,10912.94,2021-01-19
105074067,SUSAN K PAUGH ATTORNEY AT LAW PLLC,susan-k-paugh-attorney-at-law-pllc-1215967307,2875,WV,314 STEPHEN ST,MARTINSBURG,25401-3242,541110,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,NA,1,2020-04-28,Bank of Charles Town,WV-02,NA,NA,NA,1215967307,390,PPP,Paid in Full,24,100,2800,2875,0,NA,75098,Bank of Charles Town,111 E Washington St,CHARLES TOWN,WV,25414-1071,R,N,Existing or more than 2 years old,MARTINSBURG,BERKELEY,WV,25401-3242,NA,2875,NA,NA,NA,NA,NA,CHARLES TOWN,WV,2021-01-21,75098,NA,Y,NA,NA,NA,Unknown/NotStated,2892.65,2020-12-15
105058250,HOWARD RUARK,howard-ruark-8304548506,20833.32,WV,453 Bailey Rd,Hedgesville,25427-6419,236115,Sole Proprietorship,Unanswered,Male Owned,Unanswered,NA,1,2021-03-09,"CNB Bank, Inc.",WV-02,NA,NA,NA,8304548506,390,PPP,Exemption 4,60,100,20833.32,20833.32,0,NA,74975,"CNB Bank, Inc.",101 S Washington St,BERKELEY SPRINGS,WV,25411-1569,R,N,Existing or more than 2 years old,Hedgesville,BERKELEY,WV,25427-6419,1,20828.32,NA,NA,NA,NA,NA,BERKELEY SPRINGS,WV,NA,74975,NA,N,NA,NA,NA,Unknown/NotStated,NA,NA
105058390,ROBERT CRISWELL,robert-criswell-2366358702,20833,WV,57 Chisholm Dr S N/A,Hedgesville,25427-7509,484121,Sole Proprietorship,Unanswered,Unanswered,Unanswered,NA,1,2021-03-28,Customers Bank,WV-02,NA,NA,NA,2366358702,390,PPP,Exemption 4,60,100,20833,20833,0,NA,121536,Customers Bank,99 Bridge St,PHOENIXVILLE,PA,19460-3411,R,N,Existing or more than 2 years old,Hedgesville,BERKELEY,WV,25427-7509,NA,20832,NA,NA,NA,NA,NA,PHOENIXVILLE,PA,NA,121536,NA,N,NA,NA,NA,Unknown/NotStated,NA,NA
105064519,"HABITAT FOR HUMANITY OF THE EASTERN PANHANDLE, INC.",habitat-for-humanity-of-the-eastern-panhandle-inc-1860797209,13054,WV,630 W RACE ST,MARTINSBURG,25401-2760,624190,Non-Profit Organization,Unanswered,Unanswered,Unanswered,TRUE,2,2020-04-15,Jefferson Security Bank,WV-02,NA,NA,NA,1860797209,390,PPP,Exemption 4,24,100,13054,13054,0,NA,75400,Jefferson Security Bank,105 E Washington St,SHEPHERDSTOWN,WV,25443,R,Y,Existing or more than 2 years old,MARTINSBURG,BERKELEY,WV,25401-2760,NA,NA,13054,NA,NA,NA,NA,SHEPHERDSTOWN,WV,NA,75400,NA,Y,NA,NA,NA,Unknown/NotStated,13206.66,2021-06-17
105067436,"CLEVELAND CLINIC MOBILE VETERINARY SERVICES, PLLC",cleveland-clinic-mobile-veterinary-services-pllc-9542227203,9225.72,WV,532 Constitution Blvd,MARTINSBURG,25405,541940,Limited  Liability Company(LLC),Unanswered,Female Owned,Unanswered,NA,2,2020-04-28,"Pioneer Community Bank, Inc.",WV-02,NA,NA,NA,9542227203,390,PPP,Exemption 4,24,100,9225.72,9225.72,0,NA,75177,"Pioneer Community Bank, Inc.",5229 Coal Heritage Rd,IAEGER,WV,24844,R,N,New Business or 2 years or less,MARTINSBURG,BERKELEY,WV,25405-0001,NA,9225.72,NA,NA,NA,NA,NA,IAEGER,WV,NA,75177,NA,N,NA,NA,NA,Unknown/NotStated,9310.8,2021-03-30
105070341,WIYNN MARKETING LLC,wiynn-marketing-llc-3780418304,6137,WV,367 Cunningham Dr,Falling Waters,25419-7620,541810,Partnership,Unanswered,Male Owned,Non-Veteran,NA,2,2021-01-22,Manufacturers and Traders Trust Company,WV-02,NA,NA,NA,3780418304,390,PPP,Exemption 4,60,100,6137,6137,0,NA,46391,Manufacturers and Traders Trust Company,"One M & T Plaza, 15th Fl",BUFFALO,NY,14203,R,N,Existing or more than 2 years old,Falling Waters,BERKELEY,WV,25419-7620,1,6132,NA,NA,NA,NA,NA,BUFFALO,NY,NA,46391,NA,N,NA,NA,NA,Unknown/NotStated,NA,NA
