end_date,election_type,result_type,special,office,district,name_raw,party,jurisdiction,votes,year,election_day,absentee,provisional,second_absentee
2018-06-26T00:00:00Z,primary,certified,FALSE,State Senator,16,Susan C. Lee,DEM,Montgomery,19453,2018,13668,1175,240,512
2018-06-26T00:00:00Z,primary,certified,FALSE,State Senator,17,Cheryl C. Kagan,DEM,Montgomery,11585,2018,7748,558,156,323
2018-06-26T00:00:00Z,primary,certified,FALSE,State Senator,18,Dana Beyer,DEM,Montgomery,6527,2018,4599,260,106,148
2018-06-26T00:00:00Z,primary,certified,FALSE,State Senator,18,Michelle Carhart,DEM,Montgomery,2396,2018,1726,102,36,88
2018-06-26T00:00:00Z,primary,certified,FALSE,State Senator,18,Jeff Waldstreicher,DEM,Montgomery,8695,2018,5975,369,66,205
2018-06-26T00:00:00Z,primary,certified,FALSE,State Senator,19,Ben Kramer,DEM,Montgomery,13739,2018,9321,578,195,282
2018-06-26T00:00:00Z,primary,certified,FALSE,State Senator,20,Will Smith,DEM,Montgomery,16896,2018,10750,518,301,361
2018-06-26T00:00:00Z,primary,certified,FALSE,State Senator,39,Nancy J. King,DEM,Montgomery,9321,2018,6673,222,113,138
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,14,Anne R. Kaiser,DEM,Montgomery,11845,2018,7818,264,101,257
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,14,Eric Luedtke,DEM,Montgomery,9498,2018,6079,211,67,233
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,14,Pamela Queen,DEM,Montgomery,11198,2018,7378,251,102,248
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,14,Paul Ransom,DEM,Montgomery,3064,2018,2152,73,28,42
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,15,Anis Ahmed,DEM,Montgomery,2097,2018,1535,41,55,40
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,15,Kathleen Dumais,DEM,Montgomery,8207,2018,5283,268,110,199
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,15,David Fraser-Hidalgo,DEM,Montgomery,6206,2018,4006,202,68,154
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,15,Amy Frieder,DEM,Montgomery,5289,2018,3569,157,74,116
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,15,Hamza Sarwar Khan,DEM,Montgomery,1262,2018,869,26,38,34
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,15,Kevin Mack,DEM,Montgomery,4257,2018,2773,115,63,91
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,15,Tony Puca,DEM,Montgomery,776,2018,516,28,16,23
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,15,Lily Qi,DEM,Montgomery,6568,2018,4464,208,115,157
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,15,Andy Van Wye,DEM,Montgomery,2032,2018,1455,41,21,39
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,16,Jordan Cooper,DEM,Montgomery,3613,2018,2708,195,53,72
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,16,Nuchhi Currier,DEM,Montgomery,2131,2018,1624,114,38,47
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,16,Joseph Aloysius Hennessey,DEM,Montgomery,1183,2018,851,88,16,38
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,16,Ariana Kelly,DEM,Montgomery,12197,2018,8427,764,144,357
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,16,Marc Korman,DEM,Montgomery,13598,2018,9273,908,122,383
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,16,Marc Lande,DEM,Montgomery,563,2018,401,36,7,16
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,16,Sara Love,DEM,Montgomery,11299,2018,7893,686,145,279
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,16,Samir Paul,DEM,Montgomery,11287,2018,7896,604,139,241
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,17,Esam Al-Shareffi,DEM,Montgomery,1678,2018,1182,51,41,60
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,17,Kumar P. Barve,DEM,Montgomery,8554,2018,5595,384,86,236
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,17,Jim Gilchrist,DEM,Montgomery,6704,2018,4442,366,69,196
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,17,Julian Haffner,DEM,Montgomery,4384,2018,2870,179,61,113
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,17,Julie Palakovich Carr,DEM,Montgomery,8143,2018,5312,388,94,246
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,17,Rebecca Smondrowski,DEM,Montgomery,3551,2018,2445,144,61,98
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,18,Al Carr,DEM,Montgomery,10201,2018,6867,434,105,283
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,18,Ron Franks,DEM,Montgomery,1493,2018,1046,75,24,45
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,18,Mila Johns,DEM,Montgomery,4167,2018,2969,186,60,92
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,18,Helga Luest,DEM,Montgomery,1387,2018,959,65,20,53
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,18,Leslie Milano,DEM,Montgomery,6510,2018,4674,241,79,164
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,18,Joel Rubin,DEM,Montgomery,5150,2018,3563,191,49,119
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,18,Emily Shetty,DEM,Montgomery,9024,2018,6317,317,97,227
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,18,Jared Solomon,DEM,Montgomery,8067,2018,5574,324,81,168
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,19,Brian Crider,DEM,Montgomery,3287,2018,2266,137,52,61
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,19,Charlotte Crutchfield,DEM,Montgomery,6781,2018,4300,329,117,169
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,19,Bonnie Cullison,DEM,Montgomery,7839,2018,5146,353,93,184
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,19,Marlin Jenkins,DEM,Montgomery,4836,2018,3294,137,73,95
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,19,Maricé Ivette Morales,DEM,Montgomery,5918,2018,3952,233,62,131
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,19,Vaughn Stewart,DEM,Montgomery,6363,2018,4400,255,60,109
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,19,Carl Ward,DEM,Montgomery,1968,2018,1477,67,37,34
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,19,"Jade Wiles, Jr.",DEM,Montgomery,928,2018,643,29,27,17
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,20,Fatmata Barrie,DEM,Montgomery,4316,2018,2770,111,113,87
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,20,Lorig Charkoudian,DEM,Montgomery,9256,2018,5767,284,123,185
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,20,Malik Lendzondzo,DEM,Montgomery,1196,2018,754,28,53,12
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,20,David Moon,DEM,Montgomery,13974,2018,8853,466,212,310
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,20,Darian Unger,DEM,Montgomery,7126,2018,4589,217,95,142
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,20,Jheanelle Wilkins,DEM,Montgomery,11960,2018,7578,339,201,233
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,20,George Zokle,DEM,Montgomery,1751,2018,1045,70,32,39
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,39,Gabriel Acevero,DEM,Montgomery,5116,2018,3682,98,64,80
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,39,Bobby Bartlett,DEM,Montgomery,2487,2018,1869,56,24,35
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,39,Andy Hoverman,DEM,Montgomery,1281,2018,953,33,25,18
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,39,Lesley J. Lopez,DEM,Montgomery,5422,2018,3873,124,67,89
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,39,Kirill Reznik,DEM,Montgomery,5088,2018,3442,138,49,90
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,39,Shane Robinson,DEM,Montgomery,4934,2018,3366,127,46,84
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,39,Clint Sobratti,DEM,Montgomery,1139,2018,839,20,21,9
2018-06-26T00:00:00Z,primary,certified,FALSE,Governor / Lt. Governor,NA,Larry Hogan,REP,Montgomery,15532,2018,11494,622,159,643
2018-06-26T00:00:00Z,primary,certified,FALSE,Comptroller,NA,Anjali Reed Phukan,REP,Montgomery,13481,2018,9935,520,138,555
2018-06-26T00:00:00Z,primary,certified,FALSE,Attorney General,NA,Craig Wolf,REP,Montgomery,14272,2018,10526,556,146,579
2018-06-26T00:00:00Z,primary,certified,FALSE,U.S. Senator,NA,Tony Campbell,REP,Montgomery,4575,2018,3405,156,39,205
2018-06-26T00:00:00Z,primary,certified,FALSE,U.S. Senator,NA,Chris Chaffee,REP,Montgomery,2095,2018,1540,100,18,84
2018-06-26T00:00:00Z,primary,certified,FALSE,U.S. Senator,NA,Evan M. Cronhardt,REP,Montgomery,446,2018,316,25,2,26
2018-06-26T00:00:00Z,primary,certified,FALSE,U.S. Senator,NA,Nnabu Eze,REP,Montgomery,404,2018,303,6,15,17
2018-06-26T00:00:00Z,primary,certified,FALSE,U.S. Senator,NA,John R. Graziani,REP,Montgomery,968,2018,726,43,22,33
2018-06-26T00:00:00Z,primary,certified,FALSE,U.S. Senator,NA,Christina J. Grigorian,REP,Montgomery,4046,2018,3073,112,39,148
2018-06-26T00:00:00Z,primary,certified,FALSE,U.S. Senator,NA,Albert Binyahmin Howard,REP,Montgomery,308,2018,223,7,3,10
2018-06-26T00:00:00Z,primary,certified,FALSE,U.S. Senator,NA,Bill Krehnbrink,REP,Montgomery,340,2018,240,15,7,13
2018-06-26T00:00:00Z,primary,certified,FALSE,U.S. Senator,NA,"Gerald I. Smith, Jr.",REP,Montgomery,567,2018,394,26,8,23
2018-06-26T00:00:00Z,primary,certified,FALSE,U.S. Senator,NA,Blaine Taylor,REP,Montgomery,781,2018,574,32,7,26
2018-06-26T00:00:00Z,primary,certified,FALSE,U.S. Senator,NA,Brian Charles Vaeth,REP,Montgomery,315,2018,220,21,4,10
2018-06-26T00:00:00Z,primary,certified,FALSE,Representative in Congress,03,Charles Anthony,REP,Montgomery,686,2018,494,31,3,17
2018-06-26T00:00:00Z,primary,certified,FALSE,Representative in Congress,03,Thomas E. Pinkston Harris,REP,Montgomery,495,2018,377,17,3,10
2018-06-26T00:00:00Z,primary,certified,FALSE,Representative in Congress,03,Rob Seyfferth,REP,Montgomery,296,2018,228,9,2,10
2018-06-26T00:00:00Z,primary,certified,FALSE,Representative in Congress,06,Kurt Elsasser,REP,Montgomery,642,2018,487,30,7,19
2018-06-26T00:00:00Z,primary,certified,FALSE,Representative in Congress,06,Amie Hoeber,REP,Montgomery,4110,2018,3090,87,37,157
2018-06-26T00:00:00Z,primary,certified,FALSE,Representative in Congress,06,Lisa Lloyd,REP,Montgomery,1456,2018,1101,38,10,56
2018-06-26T00:00:00Z,primary,certified,FALSE,Representative in Congress,06,Bradley St. Rohrs,REP,Montgomery,483,2018,358,19,8,20
2018-06-26T00:00:00Z,primary,certified,FALSE,Representative in Congress,08,Bridgette L. Cooper,REP,Montgomery,2715,2018,2049,105,37,105
2018-06-26T00:00:00Z,primary,certified,FALSE,Representative in Congress,08,John Walsh,REP,Montgomery,2388,2018,1773,125,27,113
2018-06-26T00:00:00Z,primary,certified,FALSE,Representative in Congress,08,Victor Williams,REP,Montgomery,1514,2018,997,89,9,86
2018-06-26T00:00:00Z,primary,certified,FALSE,State Senator,14,Robert Drozd,REP,Montgomery,2446,2018,1818,62,5,77
2018-06-26T00:00:00Z,primary,certified,FALSE,State Senator,15,David Wilson,REP,Montgomery,2416,2018,1778,54,22,106
2018-06-26T00:00:00Z,primary,certified,FALSE,State Senator,16,Marcus Alzona,REP,Montgomery,1840,2018,1376,95,20,78
2018-06-26T00:00:00Z,primary,certified,FALSE,State Senator,17,Josephine J. Wang,REP,Montgomery,1395,2018,1027,73,11,58
2018-06-26T00:00:00Z,primary,certified,FALSE,State Senator,19,"Alirio E. Martinez, Jr.",REP,Montgomery,1858,2018,1374,109,17,59
2018-06-26T00:00:00Z,primary,certified,FALSE,State Senator,20,Dwight Patel,REP,Montgomery,711,2018,479,18,9,54
2018-06-26T00:00:00Z,primary,certified,FALSE,State Senator,39,Al Phillips,REP,Montgomery,1387,2018,1054,38,12,47
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,14,Kevin Dorrance,REP,Montgomery,2183,2018,1622,56,7,68
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,14,Patricia Fenati,REP,Montgomery,2387,2018,1750,62,8,75
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,14,Michael A. Ostroff,REP,Montgomery,2212,2018,1634,58,7,68
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,15,Laurie Halverson,REP,Montgomery,2316,2018,1701,53,17,98
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,15,Harvey Jacobs,REP,Montgomery,2216,2018,1634,47,20,92
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,15,Marc A. King,REP,Montgomery,2164,2018,1595,46,17,92
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,16,Bill Day,REP,Montgomery,1942,2018,1456,105,19,84
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,17,George Ivan Hernandez,REP,Montgomery,1361,2018,1009,66,11,60
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,18,Linda Willard,REP,Montgomery,1220,2018,902,52,17,62
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,19,Helen Domenici,REP,Montgomery,1643,2018,1192,100,15,57
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,19,Dave Pasti,REP,Montgomery,1865,2018,1393,98,18,56
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,19,Martha Schaerr,REP,Montgomery,1699,2018,1235,102,18,58
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,39,Verelyn Gibbs Watson,REP,Montgomery,1414,2018,1072,44,10,51
2018-06-26T00:00:00Z,primary,certified,FALSE,Governor / Lt. Governor,NA,"Rushern L. Baker, III",DEM,Prince George's,63513,2018,40755,1383,1279,254
2018-06-26T00:00:00Z,primary,certified,FALSE,Governor / Lt. Governor,NA,Ralph Jaffe,DEM,Prince George's,1919,2018,1272,28,67,9
2018-06-26T00:00:00Z,primary,certified,FALSE,Governor / Lt. Governor,NA,Ben Jealous,DEM,Prince George's,47761,2018,32093,787,873,204
2018-06-26T00:00:00Z,primary,certified,FALSE,Governor / Lt. Governor,NA,"James Hugh Jones, II",DEM,Prince George's,2330,2018,1606,38,115,6
2018-06-26T00:00:00Z,primary,certified,FALSE,Governor / Lt. Governor,NA,Valerie Ervin,DEM,Prince George's,1686,2018,1100,89,50,12
2018-06-26T00:00:00Z,primary,certified,FALSE,Governor / Lt. Governor,NA,Rich Madaleno,DEM,Prince George's,2138,2018,1445,73,65,7
2018-06-26T00:00:00Z,primary,certified,FALSE,Governor / Lt. Governor,NA,Alec Ross,DEM,Prince George's,1452,2018,957,36,41,10
2018-06-26T00:00:00Z,primary,certified,FALSE,Governor / Lt. Governor,NA,Jim Shea,DEM,Prince George's,1733,2018,1062,55,39,16
2018-06-26T00:00:00Z,primary,certified,FALSE,Governor / Lt. Governor,NA,Krish O'Mara Vignarajah,DEM,Prince George's,4662,2018,3095,102,141,18
2018-06-26T00:00:00Z,primary,certified,FALSE,Comptroller,NA,Peter Franchot,DEM,Prince George's,110790,2018,71601,2276,2216,451
2018-06-26T00:00:00Z,primary,certified,FALSE,Attorney General,NA,Brian E. Frosh,DEM,Prince George's,110657,2018,71815,2282,2229,458
2018-06-26T00:00:00Z,primary,certified,FALSE,U.S. Senator,NA,Ben Cardin,DEM,Prince George's,104250,2018,66789,2148,1822,457
2018-06-26T00:00:00Z,primary,certified,FALSE,U.S. Senator,NA,Erik Jetmir,DEM,Prince George's,1501,2018,1057,42,48,8
2018-06-26T00:00:00Z,primary,certified,FALSE,U.S. Senator,NA,Chelsea Manning,DEM,Prince George's,6862,2018,4880,124,250,29
2018-06-26T00:00:00Z,primary,certified,FALSE,U.S. Senator,NA,Marcia H. Morgan,DEM,Prince George's,4264,2018,2985,75,156,13
2018-06-26T00:00:00Z,primary,certified,FALSE,U.S. Senator,NA,Jerome Jerry Segal,DEM,Prince George's,2849,2018,2110,60,101,13
2018-06-26T00:00:00Z,primary,certified,FALSE,U.S. Senator,NA,Richard Rikki Vaughn,DEM,Prince George's,1848,2018,1308,44,69,6
2018-06-26T00:00:00Z,primary,certified,FALSE,U.S. Senator,NA,Debbie Rica Wilson,DEM,Prince George's,4466,2018,3118,97,152,20
2018-06-26T00:00:00Z,primary,certified,FALSE,U.S. Senator,NA,Lih Young,DEM,Prince George's,1345,2018,917,39,36,4
2018-06-26T00:00:00Z,primary,certified,FALSE,Representative in Congress,04,Anthony G. Brown,DEM,Prince George's,69558,2018,45355,1503,1432,308
2018-06-26T00:00:00Z,primary,certified,FALSE,Representative in Congress,05,Dennis L. Fritz,DEM,Prince George's,7500,2018,5346,154,192,28
2018-06-26T00:00:00Z,primary,certified,FALSE,Representative in Congress,05,Steny H. Hoyer,DEM,Prince George's,45070,2018,29157,859,538,175
2018-06-26T00:00:00Z,primary,certified,FALSE,State Senator,21,Jim Rosapepe,DEM,Prince George's,8663,2018,5803,265,192,18
2018-06-26T00:00:00Z,primary,certified,FALSE,State Senator,22,Paul G. Pinsky,DEM,Prince George's,12394,2018,8858,242,158,112
2018-06-26T00:00:00Z,primary,certified,FALSE,State Senator,23,Tim Adams,DEM,Prince George's,9416,2018,6021,149,182,23
2018-06-26T00:00:00Z,primary,certified,FALSE,State Senator,23,Douglas J. J. Peters,DEM,Prince George's,13691,2018,8082,271,168,46
2018-06-26T00:00:00Z,primary,certified,FALSE,State Senator,24,Tiffany Alston,DEM,Prince George's,6160,2018,4387,76,109,18
2018-06-26T00:00:00Z,primary,certified,FALSE,State Senator,24,Joanne C. Benson,DEM,Prince George's,10230,2018,6162,321,110,56
2018-06-26T00:00:00Z,primary,certified,FALSE,State Senator,24,"Everett D. Browning, Sr.",DEM,Prince George's,3179,2018,2106,80,70,22
2018-06-26T00:00:00Z,primary,certified,FALSE,State Senator,25,Angela M. Angel,DEM,Prince George's,7320,2018,4942,108,131,27
2018-06-26T00:00:00Z,primary,certified,FALSE,State Senator,25,Melony Griffith,DEM,Prince George's,10939,2018,6841,222,112,36
2018-06-26T00:00:00Z,primary,certified,FALSE,State Senator,25,Jonathan Edward Rosero,DEM,Prince George's,1641,2018,1170,30,27,11
2018-06-26T00:00:00Z,primary,certified,FALSE,State Senator,26,Obie Patterson,DEM,Prince George's,11516,2018,6907,221,112,32
2018-06-26T00:00:00Z,primary,certified,FALSE,State Senator,26,Jamila J. Woods,DEM,Prince George's,8321,2018,5605,127,138,21
2018-06-26T00:00:00Z,primary,certified,FALSE,State Senator,27,Tommi Makila,DEM,Prince George's,2756,2018,1890,38,58,7
2018-06-26T00:00:00Z,primary,certified,FALSE,State Senator,27,"Thomas V. Mike Miller, Jr.",DEM,Prince George's,6379,2018,4151,146,93,14
2018-06-26T00:00:00Z,primary,certified,FALSE,State Senator,47,Malcolm Augustine,DEM,Prince George's,7841,2018,5758,163,114,56
2018-06-26T00:00:00Z,primary,certified,FALSE,State Senator,47,Adrian Petrus,DEM,Prince George's,1478,2018,1100,35,28,13
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,21,Ben Barnes,DEM,Prince George's,6098,2018,4022,193,99,12
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,21,Matt Dernoga,DEM,Prince George's,4391,2018,2988,108,74,8
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,21,Mary A. Lehman,DEM,Prince George's,4722,2018,3096,149,84,9
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,21,"James E. McDowell, Jr.",DEM,Prince George's,819,2018,570,31,41,2
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,21,Joseline Peña-Melnyk,DEM,Prince George's,7135,2018,4732,210,139,17
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,21,Brencis Smith,DEM,Prince George's,898,2018,566,38,25,4
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,22,Tawanna P. Gaines,DEM,Prince George's,8615,2018,5989,183,104,75
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,22,Anne Healey,DEM,Prince George's,6853,2018,4770,143,61,76
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,22,Ashanti Martinez,DEM,Prince George's,3486,2018,2586,59,59,26
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,22,Alonzo T. Washington,DEM,Prince George's,10739,2018,7637,199,103,102
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,22,Nicole A. Williams,DEM,Prince George's,4761,2018,3377,99,65,40
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,23A,Shabnam Ahmed,DEM,Prince George's,2556,2018,1853,33,44,7
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,23A,Kevin Samuel Thomas,DEM,Prince George's,476,2018,322,10,11,1
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,23A,Geraldine Valentino-Smith,DEM,Prince George's,2598,2018,1439,62,23,6
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,23B,Caleb L. Gilchrist,DEM,Prince George's,1420,2018,983,29,35,12
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,23B,"Marvin E. Holmes, Jr.",DEM,Prince George's,8287,2018,4760,177,105,20
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,23B,Paul Manicone,DEM,Prince George's,753,2018,491,15,15,5
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,23B,Pennie Parker,DEM,Prince George's,1106,2018,758,27,26,6
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,23B,Denise Tyler,DEM,Prince George's,3132,2018,1902,49,65,11
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,23B,"Joseph F. Vallario, Jr.",DEM,Prince George's,6519,2018,3937,126,77,14
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,23B,Ron Watson,DEM,Prince George's,8869,2018,5118,139,108,29
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,24,Erek L. Barron,DEM,Prince George's,9939,2018,6057,292,83,48
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,24,Sia Finoh,DEM,Prince George's,2405,2018,1763,40,57,23
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,24,Andrea Fletcher Harrison,DEM,Prince George's,7111,2018,4348,184,88,26
2018-06-26T00:00:00Z,primary,certified,FALSE,House of Delegates,24,Marnitta L. King,DEM,Prince George's,3481,2018,2472,67,54,12
